t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.9981,2.645,0.9,-1.517,2.645,4.781,2.9,0.707,4.770,23.266,-1.2,8.492,23.266,97.125,-1.5,-1.824,97.125,-2.127,-0.2,1.421,-2.131,-7.012,-0.8,-1.281,-7.004,-39.500,-4.6,-8.945,-39.500,-101.000,5.2,2.404,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9998,2.645,0.2,-1.774,2.645,4.777,1.4,0.677,4.781,23.281,2.1,8.602,23.266,97.125,1.1,-1.882,97.125,-2.127,-0.3,1.620,-2.127,-7.016,-0.8,-1.282,-7.012,-39.500,-0.5,-9.047,-39.500,-101.000,-2.3,2.373,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0018,2.648,1.5,-1.687,2.645,4.777,0.9,0.666,4.777,23.281,0.8,8.367,23.281,97.125,-0.5,-1.806,97.125,-2.127,0.7,1.693,-2.127,-7.016,-1.1,-1.515,-7.016,-39.500,-2.2,-9.039,-39.500,-101.000,0.4,2.441,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0038,2.648,0.6,-1.707,2.648,4.773,-1.2,0.496,4.777,23.266,-1.8,8.266,23.281,97.125,-1.6,-1.669,97.125,-2.131,-0.3,1.630,-2.127,-7.016,-1.5,-1.456,-7.016,-39.500,-3.7,-9.336,-39.500,-101.000,2.2,2.541,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0058,2.662,6.7,-1.633,2.648,4.773,-0.7,0.525,4.773,23.281,-0.4,8.305,23.266,97.125,1.2,-1.695,97.125,-2.125,1.0,1.421,-2.131,-7.016,0.9,-1.378,-7.016,-39.531,-2.5,-9.023,-39.500,-100.938,4.6,2.424,-101.000,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0078,2.654,2.8,-1.698,2.662,4.777,1.4,0.624,4.773,23.281,0.1,8.875,23.281,97.125,2.1,-1.777,97.125,-2.119,4.1,1.550,-2.125,-7.016,1.3,-1.260,-7.016,-39.531,-6.5,-9.164,-39.531,-100.938,4.3,2.373,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0098,2.645,-1.0,-1.661,2.654,4.773,0.6,0.909,4.777,23.281,5.4,8.836,23.281,97.125,3.5,-1.935,97.125,-2.119,4.2,1.522,-2.119,-7.020,-0.3,-1.143,-7.016,-39.531,-3.9,-8.555,-39.531,-100.938,1.7,2.145,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0118,2.658,4.3,-1.780,2.645,4.766,-3.0,0.910,4.773,23.281,2.7,8.609,23.281,97.125,-1.1,-1.854,97.125,-2.121,2.3,1.468,-2.119,-7.020,0.4,-1.379,-7.020,-39.562,-4.2,-9.094,-39.531,-100.938,1.1,2.422,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0138,2.648,0.3,-1.619,2.658,4.781,3.1,0.635,4.766,23.281,-0.2,8.453,23.281,97.125,3.4,-1.804,97.125,-2.131,-1.8,1.565,-2.121,-7.023,-1.5,-1.494,-7.020,-39.562,-3.3,-9.102,-39.562,-100.938,3.7,2.406,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0158,2.662,5.7,-1.579,2.648,4.777,0.3,0.531,4.781,23.297,2.4,8.320,23.281,97.125,-0.9,-1.816,97.125,-2.125,1.6,1.662,-2.131,-7.016,2.1,-1.449,-7.023,-39.562,-0.7,-9.109,-39.562,-100.938,5.1,2.492,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0183,2.654,3.3,-1.516,2.662,4.781,1.1,0.542,4.777,23.297,3.6,8.703,23.297,97.125,1.8,-1.746,97.125,-2.135,-2.2,1.713,-2.125,-7.016,2.5,-1.315,-7.016,-39.562,-1.2,-9.234,-39.562,-100.938,4.5,2.391,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0208,2.652,0.3,-1.864,2.654,4.773,-1.4,0.952,4.781,23.281,-2.0,8.953,23.297,97.125,1.5,-2.076,97.125,-2.121,1.9,1.412,-2.135,-7.031,-4.8,-1.125,-7.016,-39.562,-4.1,-8.656,-39.562,-100.938,2.3,2.148,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0228,2.658,2.2,-1.707,2.652,4.781,0.9,0.969,4.773,23.297,3.0,8.469,23.281,97.125,-0.9,-1.958,97.125,-2.119,3.6,1.512,-2.121,-7.031,-3.1,-1.404,-7.031,-39.562,-1.1,-8.727,-39.562,-100.875,3.4,2.361,-100.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0247,2.658,2.2,-1.609,2.658,4.773,-2.1,0.731,4.781,23.297,-1.5,8.328,23.297,97.125,1.0,-1.729,97.125,-2.127,-0.6,1.617,-2.119,-7.027,-0.2,-1.442,-7.031,-39.594,-1.8,-9.172,-39.562,-100.875,5.5,2.480,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0259,2.658,3.0,-1.525,2.658,4.781,1.8,0.630,4.773,23.297,-1.4,8.625,23.297,97.125,-0.6,-1.831,97.125,-2.119,3.8,1.562,-2.127,-7.023,1.1,-1.298,-7.027,-39.594,-2.3,-9.172,-39.594,-100.875,3.6,2.371,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0278,2.654,1.5,-1.604,2.658,4.781,2.3,0.923,4.781,23.312,-1.8,8.695,23.297,97.125,0.6,-2.016,97.125,-2.127,-0.2,1.652,-2.119,-7.027,-0.8,-1.248,-7.023,-39.594,-2.5,-8.922,-39.594,-100.875,7.0,2.357,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0298,2.654,1.5,-1.705,2.654,4.781,0.3,0.808,4.781,23.312,2.2,8.430,23.312,97.125,-0.9,-1.988,97.125,-2.127,0.7,1.665,-2.127,-7.027,-0.1,-1.477,-7.027,-39.594,-3.5,-8.938,-39.594,-100.875,0.9,2.430,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0318,2.658,2.0,-1.805,2.654,4.785,2.6,0.663,4.781,23.328,3.6,8.789,23.312,97.125,0.4,-1.847,97.125,-2.125,1.5,1.464,-2.127,-7.031,-1.6,-1.363,-7.027,-39.594,-1.2,-9.188,-39.594,-100.875,4.7,2.432,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0338,2.643,-4.8,-1.657,2.658,4.785,2.4,0.851,4.785,23.328,3.2,8.445,23.328,97.125,-3.7,-1.876,97.125,-2.115,5.6,1.468,-2.125,-7.031,-1.2,-1.391,-7.031,-39.594,0.6,-9.219,-39.594,-100.875,3.8,2.549,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0358,2.652,-0.7,-1.626,2.643,4.773,-3.4,0.740,4.785,23.328,0.1,8.625,23.328,97.125,-2.0,-1.970,97.125,-2.127,-0.2,1.654,-2.115,-7.039,-3.5,-1.304,-7.031,-39.625,-3.4,-9.148,-39.594,-100.875,2.3,2.361,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0378,2.658,1.9,-1.668,2.652,4.781,-0.2,0.854,4.773,23.344,2.5,8.758,23.328,97.125,0.9,-1.955,97.125,-2.131,-1.8,1.615,-2.127,-7.039,-2.3,-1.229,-7.039,-39.625,-6.9,-9.383,-39.625,-100.875,2.5,2.494,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0398,2.662,2.5,-1.801,2.658,4.773,-2.6,0.985,4.781,23.328,-0.4,8.859,23.344,97.125,-2.3,-2.148,97.125,-2.121,2.6,1.550,-2.131,-7.047,-4.2,-1.275,-7.039,-39.625,-3.7,-8.867,-39.625,-100.812,6.2,2.389,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0418,2.658,1.3,-1.544,2.662,4.789,4.3,0.852,4.773,23.344,0.1,9.055,23.328,97.125,-3.0,-2.139,97.125,-2.119,3.2,1.508,-2.121,-7.035,1.0,-1.188,-7.047,-39.625,-7.6,-9.000,-39.625,-100.875,-1.3,2.395,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0438,2.652,-2.9,-1.882,2.658,4.785,2.0,1.084,4.789,23.359,5.5,8.742,23.344,97.125,1.2,-2.246,97.125,-2.125,0.0,1.460,-2.119,-7.035,1.1,-1.391,-7.035,-39.625,-2.9,-8.836,-39.625,-100.812,5.4,2.289,-100.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0458,2.654,-1.3,-1.710,2.652,4.781,-0.5,0.856,4.785,23.375,8.1,8.633,23.359,97.125,-0.3,-2.016,97.125,-2.125,0.9,1.651,-2.125,-7.039,-1.8,-1.584,-7.035,-39.625,-3.1,-9.258,-39.625,-100.812,6.2,2.533,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0479,2.664,3.4,-1.723,2.654,4.785,-0.1,0.553,4.781,23.375,1.7,8.414,23.375,97.062,-4.1,-1.977,97.125,-2.131,-1.8,1.567,-2.125,-7.043,-2.4,-1.473,-7.039,-39.625,3.5,-9.438,-39.625,-100.812,4.9,2.621,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0503,2.658,0.6,-1.555,2.664,4.789,2.1,0.779,4.785,23.391,6.7,8.555,23.375,97.125,-0.6,-2.004,97.062,-2.137,-4.9,1.583,-2.131,-7.039,0.4,-1.424,-7.043,-39.625,0.2,-9.367,-39.625,-100.812,2.8,2.594,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0521,2.654,-1.2,-1.767,2.658,4.789,2.2,0.811,4.789,23.391,4.5,8.891,23.391,97.062,-2.2,-2.191,97.125,-2.121,3.0,1.557,-2.137,-7.047,-1.8,-1.245,-7.039,-39.625,0.2,-8.734,-39.625,-100.812,5.3,2.355,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0539,2.664,2.2,-1.809,2.654,4.785,1.3,1.026,4.789,23.391,5.5,8.734,23.391,97.062,-0.4,-2.066,97.062,-2.127,-0.6,1.404,-2.121,-7.047,-0.1,-1.268,-7.047,-39.656,-2.6,-9.008,-39.625,-100.812,0.3,2.461,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0558,2.654,-2.3,-1.748,2.664,4.785,1.9,0.954,4.785,23.406,6.6,9.078,23.391,97.062,0.5,-2.105,97.062,-2.121,0.7,1.222,-2.127,-7.055,-2.9,-1.257,-7.047,-39.656,0.6,-8.984,-39.656,-100.812,4.9,2.533,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0578,2.662,-0.4,-1.767,2.654,4.789,3.5,0.873,4.785,23.406,2.0,9.117,23.406,97.062,-2.8,-2.225,97.062,-2.115,3.2,1.376,-2.121,-7.051,-1.5,-1.432,-7.055,-39.656,-1.8,-9.023,-39.656,-100.750,5.6,2.412,-100.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0598,2.664,1.7,-1.731,2.662,4.785,1.9,1.171,4.789,23.406,1.9,9.125,23.406,97.062,-2.1,-2.240,97.062,-2.127,-1.5,1.500,-2.115,-7.043,2.9,-1.281,-7.051,-39.656,-1.8,-8.633,-39.656,-100.750,2.5,2.365,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0618,2.658,-1.2,-1.771,2.664,4.781,-1.6,1.109,4.785,23.422,2.9,8.969,23.406,97.062,-1.2,-2.201,97.062,-2.127,-1.3,1.501,-2.127,-7.051,-1.5,-1.370,-7.043,-39.656,-1.5,-9.000,-39.656,-100.750,0.5,2.525,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0638,2.664,1.5,-1.738,2.658,4.789,1.4,0.989,4.781,23.422,3.5,9.000,23.422,97.062,-6.0,-2.186,97.062,-2.127,-0.2,1.521,-2.127,-7.047,1.4,-1.220,-7.051,-39.688,-5.6,-8.766,-39.656,-100.750,2.8,2.377,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0658,2.652,-4.5,-1.811,2.664,4.793,2.3,1.073,4.789,23.438,1.8,8.609,23.422,97.062,-1.3,-2.131,97.062,-2.115,5.4,1.353,-2.127,-7.047,1.0,-1.306,-7.047,-39.688,-0.4,-9.117,-39.688,-100.750,-0.6,2.588,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0678,2.662,-0.6,-1.730,2.652,4.793,2.1,1.005,4.793,23.438,0.9,8.844,23.438,97.062,-5.1,-2.141,97.062,-2.127,0.3,1.537,-2.115,-7.051,-2.1,-1.394,-7.047,-39.688,-2.0,-9.148,-39.688,-100.750,5.5,2.621,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0698,2.664,0.4,-1.803,2.662,4.781,-2.9,0.967,4.793,23.453,5.0,8.859,23.438,97.062,-2.2,-2.164,97.062,-2.125,2.1,1.536,-2.127,-7.051,-1.0,-1.180,-7.051,-39.688,-0.9,-8.938,-39.688,-100.750,0.3,2.498,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0722,2.664,-0.7,-1.868,2.664,4.785,-2.5,0.957,4.781,23.453,4.2,8.906,23.453,97.062,-3.6,-2.148,97.062,-2.125,1.2,1.433,-2.125,-7.047,1.6,-1.177,-7.051,-39.688,-5.4,-8.875,-39.688,-100.750,0.2,2.455,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0744,2.662,-2.4,-1.770,2.664,4.781,-3.0,1.154,4.785,23.469,2.7,8.977,23.453,97.000,-1.8,-2.209,97.062,-2.121,2.9,1.413,-2.125,-7.047,1.5,-1.177,-7.047,-39.688,-1.9,-9.000,-39.688,-100.750,-1.1,2.451,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0767,2.668,0.2,-1.881,2.662,4.785,-1.5,1.117,4.781,23.469,-0.0,8.992,23.469,97.000,-2.6,-2.145,97.000,-2.127,-0.6,1.318,-2.121,-7.051,0.3,-1.159,-7.047,-39.688,-2.0,-8.664,-39.688,-100.750,0.2,2.352,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0790,2.664,-2.2,-1.937,2.668,4.793,1.9,1.149,4.785,23.484,3.7,9.211,23.469,97.000,-4.0,-2.156,97.000,-2.125,0.9,1.442,-2.127,-7.062,-3.6,-1.382,-7.051,-39.719,-4.9,-9.016,-39.688,-100.750,-3.1,2.533,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0813,2.674,2.5,-1.727,2.664,4.801,4.6,1.108,4.793,23.484,1.8,9.195,23.484,97.000,-2.9,-2.266,97.000,-2.125,1.1,1.384,-2.125,-7.047,3.1,-1.109,-7.062,-39.719,-0.5,-8.523,-39.719,-100.750,-3.7,2.465,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0832,2.668,-1.0,-1.767,2.674,4.789,-1.0,1.217,4.801,23.500,3.3,9.141,23.484,97.000,-4.9,-2.236,97.000,-2.135,-3.2,1.371,-2.125,-7.055,0.1,-1.180,-7.047,-39.719,2.7,-8.797,-39.719,-100.750,1.0,2.504,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0847,2.680,4.6,-1.924,2.668,4.793,-0.9,0.975,4.789,23.500,1.5,8.797,23.500,97.000,-4.9,-2.139,97.000,-2.131,-1.3,1.411,-2.135,-7.062,-2.2,-1.125,-7.055,-39.719,-0.8,-8.617,-39.719,-100.750,2.8,2.404,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0862,2.670,-0.2,-1.887,2.680,4.797,2.1,1.107,4.793,23.516,8.1,8.688,23.500,96.938,-5.5,-2.129,97.000,-2.137,-4.1,1.390,-2.131,-7.059,-1.1,-1.215,-7.062,-39.719,-1.7,-8.750,-39.719,-100.750,1.4,2.430,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0878,2.670,-0.5,-1.834,2.670,4.789,-2.1,1.068,4.797,23.516,1.7,8.836,23.516,96.938,-6.7,-2.107,96.938,-2.127,0.2,1.427,-2.137,-7.051,1.2,-1.319,-7.059,-39.719,-3.2,-8.961,-39.719,-100.750,-1.3,2.535,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0898,2.678,1.7,-1.974,2.670,4.793,0.3,1.160,4.789,23.531,3.9,9.195,23.516,96.938,-4.6,-2.309,96.938,-2.127,0.2,1.447,-2.127,-7.055,1.0,-1.093,-7.051,-39.719,-3.8,-8.656,-39.719,-100.750,-0.2,2.312,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0918,2.674,-0.3,-1.828,2.678,4.797,3.3,1.382,4.793,23.531,-1.3,9.266,23.531,96.938,-5.7,-2.459,96.938,-2.127,-0.9,1.231,-2.127,-7.051,1.8,-1.125,-7.055,-39.719,0.7,-8.531,-39.719,-100.750,-2.5,2.338,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0938,2.678,1.8,-1.716,2.674,4.789,-1.4,1.294,4.797,23.547,5.7,9.062,23.531,96.938,-5.0,-2.297,96.938,-2.127,-0.2,1.476,-2.127,-7.047,3.1,-1.279,-7.051,-39.750,-3.5,-8.891,-39.719,-100.750,0.3,2.650,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0958,2.678,1.6,-1.988,2.678,4.797,0.3,1.097,4.789,23.562,6.6,9.336,23.547,96.938,-3.4,-2.510,96.938,-2.121,2.6,1.248,-2.127,-7.055,0.2,-1.104,-7.047,-39.750,-2.8,-8.523,-39.750,-100.750,0.0,2.377,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0978,2.664,-4.6,-1.904,2.678,4.797,1.0,1.340,4.797,23.562,4.4,9.031,23.562,96.938,-3.5,-2.307,96.938,-2.125,2.0,1.403,-2.121,-7.055,-0.3,-1.182,-7.055,-39.750,1.9,-8.656,-39.750,-100.750,1.8,2.541,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.0998,2.670,-1.5,-1.768,2.664,4.797,-0.8,1.241,4.797,23.578,6.6,9.031,23.562,96.875,-4.1,-2.338,96.938,-2.127,0.7,1.342,-2.125,-7.051,1.8,-1.158,-7.055,-39.750,-3.7,-8.758,-39.750,-100.750,-0.8,2.352,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1021,2.664,-4.1,-1.786,2.670,4.801,1.7,1.216,4.797,23.594,7.6,9.148,23.578,96.875,-6.3,-2.355,96.875,-2.131,-0.8,1.321,-2.127,-7.051,1.8,-1.013,-7.051,-39.750,-4.0,-8.539,-39.750,-100.750,3.7,2.355,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1043,2.678,1.7,-1.864,2.664,4.801,0.4,1.230,4.801,23.609,5.0,9.125,23.594,96.875,-5.1,-2.320,96.875,-2.125,2.3,1.229,-2.131,-7.055,0.4,-1.019,-7.051,-39.750,-3.1,-8.727,-39.750,-100.750,1.1,2.457,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1064,2.674,0.3,-1.668,2.678,4.809,2.6,1.226,4.801,23.609,4.8,9.219,23.609,96.875,-4.2,-2.328,96.875,-2.127,0.7,1.293,-2.125,-7.055,0.3,-1.136,-7.055,-39.750,-1.6,-8.641,-39.750,-100.750,-0.7,2.385,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1084,2.674,0.3,-1.813,2.674,4.809,2.5,1.348,4.809,23.625,4.2,9.211,23.609,96.812,-6.1,-2.320,96.875,-2.127,-0.3,1.256,-2.127,-7.059,-1.1,-1.083,-7.055,-39.781,-2.5,-8.555,-39.750,-100.750,1.5,2.473,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1101,2.668,-2.7,-1.844,2.674,4.801,-0.9,1.306,4.809,23.625,3.6,9.211,23.625,96.812,-4.1,-2.381,96.812,-2.131,-1.3,1.382,-2.127,-7.059,-1.1,-1.081,-7.059,-39.781,-2.0,-8.734,-39.781,-100.750,-1.4,2.453,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1118,2.670,-1.7,-1.934,2.668,4.809,2.6,1.344,4.801,23.641,5.7,8.992,23.625,96.812,-7.5,-2.332,96.812,-2.127,1.1,1.443,-2.131,-7.051,1.6,-1.091,-7.059,-39.781,-1.9,-8.789,-39.781,-100.750,0.7,2.596,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1138,2.668,-2.8,-1.856,2.670,4.805,0.7,1.278,4.809,23.656,5.8,9.062,23.641,96.812,-6.8,-2.287,96.812,-2.127,0.2,1.260,-2.127,-7.062,-2.3,-1.161,-7.051,-39.781,-4.7,-8.875,-39.781,-100.750,2.1,2.594,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1158,2.670,-2.1,-1.733,2.668,4.801,-0.9,1.247,4.805,23.656,7.7,9.234,23.656,96.812,-5.9,-2.340,96.812,-2.141,-5.1,1.534,-2.127,-7.062,-1.7,-1.153,-7.062,-39.781,0.0,-8.680,-39.781,-100.750,-2.5,2.512,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1178,2.678,0.2,-1.782,2.670,4.801,-0.9,1.370,4.801,23.672,5.9,9.195,23.656,96.812,-5.7,-2.414,96.812,-2.125,2.9,1.398,-2.141,-7.055,1.3,-1.136,-7.062,-39.781,-2.8,-8.805,-39.781,-100.750,-0.5,2.568,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1198,2.680,1.8,-1.859,2.678,4.812,3.0,1.352,4.801,23.672,3.8,9.164,23.672,96.812,-2.6,-2.299,96.812,-2.135,-1.7,1.324,-2.125,-7.062,-2.2,-1.136,-7.055,-39.781,-3.7,-8.805,-39.781,-100.750,2.5,2.605,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1218,2.674,-1.0,-1.859,2.680,4.801,-1.5,1.309,4.812,23.672,-1.6,9.156,23.672,96.750,-6.8,-2.381,96.812,-2.125,1.7,1.291,-2.135,-7.059,1.2,-1.128,-7.062,-39.812,-5.2,-8.766,-39.781,-100.750,0.1,2.631,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1238,2.684,2.9,-1.812,2.674,4.805,0.1,1.290,4.801,23.688,2.8,9.578,23.672,96.750,-10.7,-2.436,96.750,-2.131,-1.6,1.242,-2.125,-7.062,-1.4,-1.233,-7.059,-39.781,0.7,-8.734,-39.812,-100.750,1.7,2.543,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1258,2.670,-2.3,-1.864,2.684,4.801,-2.2,1.402,4.805,23.688,2.1,9.195,23.688,96.750,-10.6,-2.398,96.750,-2.119,4.4,1.113,-2.131,-7.062,0.3,-1.076,-7.062,-39.812,-2.1,-8.383,-39.781,-100.750,3.8,2.504,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1278,2.678,0.8,-1.722,2.670,4.805,-1.6,1.305,4.801,23.719,7.6,8.750,23.688,96.688,-8.1,-2.137,96.750,-2.135,-2.5,1.364,-2.119,-7.059,2.2,-1.219,-7.062,-39.812,-5.1,-8.781,-39.812,-100.750,3.0,2.668,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1298,2.680,2.2,-1.716,2.678,4.812,1.5,1.145,4.805,23.719,3.3,8.781,23.719,96.688,-8.0,-2.121,96.688,-2.141,-4.6,1.375,-2.135,-7.066,-2.4,-1.395,-7.059,-39.812,-4.4,-9.141,-39.812,-100.750,-0.8,2.865,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1318,2.678,-0.6,-1.916,2.680,4.812,0.9,0.998,4.812,23.719,7.1,8.742,23.719,96.688,-11.7,-2.100,96.688,-2.135,-0.7,1.565,-2.141,-7.066,-2.5,-1.406,-7.066,-39.812,-3.6,-9.188,-39.812,-100.750,-2.2,2.830,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1343,2.686,2.9,-1.946,2.678,4.809,0.2,1.269,4.812,23.734,8.3,9.352,23.719,96.688,-4.1,-2.518,96.688,-2.125,2.3,1.182,-2.135,-7.070,-2.2,-1.105,-7.066,-39.844,-6.5,-8.469,-39.812,-100.750,2.8,2.490,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1366,2.674,-2.6,-1.784,2.686,4.805,-1.3,1.323,4.809,23.734,0.9,9.383,23.734,96.625,-7.2,-2.521,96.688,-2.127,-0.3,1.229,-2.125,-7.074,-2.7,-1.152,-7.070,-39.844,-5.4,-8.836,-39.844,-100.750,3.5,2.633,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1390,2.680,0.3,-1.781,2.674,4.812,1.5,1.211,4.805,23.750,5.9,9.203,23.734,96.625,-6.3,-2.408,96.625,-2.119,4.0,1.289,-2.127,-7.070,0.1,-1.118,-7.074,-39.875,-5.9,-8.664,-39.844,-100.750,1.3,2.611,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1412,2.678,-2.8,-2.115,2.680,4.805,-1.8,1.332,4.812,23.750,2.7,9.125,23.750,96.625,-9.5,-2.355,96.625,-2.135,-3.1,1.420,-2.119,-7.078,-3.2,-1.167,-7.070,-39.875,-0.8,-8.625,-39.875,-100.750,0.0,2.584,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1428,2.680,-0.1,-1.792,2.678,4.805,-3.0,1.327,4.805,23.766,6.6,9.852,23.750,96.625,-8.5,-2.707,96.625,-2.127,1.1,1.463,-2.135,-7.070,-1.0,-1.050,-7.078,-39.875,-5.2,-8.328,-39.875,-100.750,0.8,2.391,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1442,2.674,-3.0,-1.887,2.680,4.812,-0.1,1.669,4.805,23.781,7.0,8.758,23.766,96.625,-1.7,-2.455,96.625,-2.127,1.4,1.379,-2.127,-7.070,-0.9,-1.072,-7.070,-39.875,-3.3,-8.500,-39.875,-100.750,0.4,2.635,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1459,2.674,-2.6,-1.668,2.674,4.812,-0.6,1.133,4.812,23.797,11.7,8.586,23.781,96.562,-7.3,-2.225,96.625,-2.131,0.4,1.460,-2.127,-7.070,-1.5,-1.468,-7.070,-39.875,-3.3,-9.070,-39.875,-100.750,2.3,2.910,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
1.1478,2.674,-2.5,-1.715,2.674,4.824,1.2,0.889,4.812,23.812,6.6,8.641,23.797,96.562,-3.5,-2.188,96.562,-2.127,1.5,1.382,-2.131,-7.070,-1.3,-1.490,-7.070,-39.875,-2.0,-9.133,-39.875,-100.750,3.4,3.020,-100.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
