t,q0,dq0,tau0,cur0,cmd0,q1,dq1,tau1,cur1,cmd1,q2,dq2,tau2,cur2,cmd2,q3,dq3,tau3,cur3,cmd3,q4,dq4,tau4,cur4,cmd4,q5,dq5,tau5,cur5,cmd5,q6,dq6,tau6,cur6,cmd6,q7,dq7,tau7,cur7,cmd7,q8,dq8,tau8,cur8,cmd8,q9,dq9,tau9,cur9,cmd9
3068.1604,1.601,26.6,2.793,2.793,-0.630,1.513,20.2,1.897,1.897,4.012,26.391,-31.5,3.855,3.855,32.739,93.625,29.9,-2.230,-2.230,97.398,1.425,-61.6,3.129,3.129,1.060,-12.297,22.5,-3.332,-3.332,-6.332,-50.625,24.0,-7.750,-7.750,-48.469,-107.000,-41.9,4.730,4.730,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1622,1.670,31.0,0.318,0.318,-0.630,1.582,30.4,1.234,1.234,4.012,26.344,-24.0,3.516,3.516,32.739,93.625,24.0,-2.000,-2.000,97.398,1.296,-62.7,4.633,4.633,1.060,-12.289,10.0,-3.084,-3.084,-6.332,-50.625,12.6,-7.320,-7.320,-48.469,-107.062,-29.6,4.574,4.574,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1642,1.738,31.9,-0.766,-0.766,-0.630,1.647,32.3,0.841,0.841,4.012,26.328,-14.3,3.021,3.021,32.739,93.688,18.5,-1.774,-1.774,97.398,1.180,-58.1,5.359,5.359,1.060,-12.297,1.0,-2.574,-2.574,-6.332,-50.625,2.6,-6.531,-6.531,-48.469,-107.062,-21.5,4.406,4.406,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1662,1.802,32.3,-2.318,-2.318,-0.630,1.723,35.8,0.624,0.624,4.012,26.328,-8.5,4.547,4.547,32.739,93.750,18.2,-1.252,-1.252,97.398,1.086,-50.6,5.605,5.605,1.060,-12.312,-4.2,-3.014,-3.014,-6.332,-50.656,-9.5,-6.680,-6.680,-48.469,-107.062,-14.2,5.316,5.316,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1682,1.836,23.2,-3.109,-3.109,-0.630,1.767,26.8,0.710,0.710,4.012,26.344,-1.3,3.559,3.559,32.739,93.750,16.3,-0.981,-0.981,97.398,1.035,-33.3,5.609,5.609,1.060,-12.328,-6.0,-3.129,-3.129,-6.332,-50.688,-12.3,-7.105,-7.105,-48.469,-107.062,-5.8,5.312,5.312,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1702,1.857,15.5,-2.107,-2.107,-0.630,1.789,16.4,1.091,1.091,4.012,26.375,12.6,4.680,4.680,32.739,93.812,15.2,-1.617,-1.617,97.398,0.995,-24.4,3.518,3.518,1.060,-12.328,-0.2,-2.363,-2.363,-6.332,-50.750,-20.8,-8.664,-8.664,-48.469,-107.062,10.4,7.137,7.137,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1722,1.867,8.9,-1.079,-1.079,-0.630,1.773,0.8,2.051,2.051,4.012,26.406,13.8,4.266,4.266,32.739,93.812,11.1,-1.985,-1.985,97.398,0.979,-13.1,2.578,2.578,1.060,-12.312,5.2,-3.701,-3.701,-6.332,-50.812,-28.3,-9.125,-9.125,-48.469,-107.000,22.1,7.551,7.551,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1742,1.870,4.9,-0.281,-0.281,-0.630,1.745,-9.2,2.533,2.533,4.012,26.438,16.9,4.480,4.480,32.739,93.812,10.7,-1.833,-1.833,97.398,0.973,-6.3,2.926,2.926,1.060,-12.305,5.9,-4.336,-4.336,-6.332,-50.844,-26.7,-10.117,-10.117,-48.469,-106.938,35.2,7.801,7.801,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1762,1.864,0.6,-0.731,-0.731,-0.630,1.701,-17.2,2.793,2.793,4.012,26.484,15.7,3.998,3.998,32.739,93.812,5.5,-1.873,-1.873,97.398,0.973,-1.1,2.686,2.686,1.060,-12.266,14.6,-5.020,-5.020,-6.332,-50.938,-32.5,-10.125,-10.125,-48.469,-106.812,50.2,7.277,7.277,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1782,1.849,-4.3,-0.176,-0.176,-0.630,1.660,-17.8,3.225,3.225,4.012,26.516,17.0,4.184,4.184,32.739,93.812,-0.6,-1.499,-1.499,97.398,0.979,-0.3,1.700,1.700,1.060,-12.250,11.9,-4.715,-4.715,-6.332,-51.000,-38.1,-10.859,-10.859,-48.469,-106.688,56.7,7.301,7.301,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1803,1.833,-6.6,-1.046,-1.046,-0.630,1.610,-22.0,3.066,3.066,4.012,26.531,11.4,3.887,3.887,32.739,93.812,-2.0,-0.691,-0.691,97.398,0.998,5.2,2.934,2.934,1.060,-12.227,12.0,-5.691,-5.691,-6.332,-51.094,-40.0,-11.016,-11.016,-48.469,-106.500,70.1,6.629,6.629,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1824,1.808,-10.9,-4.633,-4.633,-0.630,1.585,-17.1,1.434,1.434,4.012,26.531,5.2,3.469,3.469,32.739,93.812,-4.0,0.558,0.558,97.398,1.039,16.6,6.812,6.812,1.060,-12.211,7.8,-7.133,-7.133,-6.332,-51.188,-45.6,-11.148,-11.148,-48.469,-106.375,81.1,5.695,5.695,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1842,1.754,-21.6,-5.895,-5.895,-0.630,1.554,-16.5,0.798,0.798,4.012,26.516,-5.2,3.459,3.459,32.739,93.812,1.1,1.077,1.077,97.398,1.114,32.3,7.766,7.766,1.060,-12.227,-1.5,-7.602,-7.602,-6.332,-51.250,-42.7,-11.180,-11.180,-48.469,-106.188,83.4,2.727,2.727,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1862,1.676,-33.2,-4.598,-4.598,-0.630,1.513,-20.3,0.715,0.715,4.012,26.453,-17.5,4.188,4.188,32.739,93.812,5.6,1.002,1.002,97.398,1.224,47.3,5.828,5.828,1.060,-12.242,-4.8,-8.141,-8.141,-6.332,-51.344,-36.6,-11.250,-11.250,-48.469,-106.000,78.8,2.553,2.553,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1882,1.610,-32.9,-4.035,-4.035,-0.630,1.484,-17.1,0.675,0.675,4.012,26.406,-22.1,4.641,4.641,32.739,93.812,11.2,0.892,0.892,97.398,1.355,60.3,4.359,4.359,1.060,-12.258,-5.9,-8.438,-8.438,-6.332,-51.406,-36.6,-11.320,-11.320,-48.469,-105.875,74.7,1.816,1.816,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1902,1.547,-31.1,-3.984,-3.984,-0.630,1.456,-15.4,0.447,0.447,4.012,26.344,-30.2,5.496,5.496,32.739,93.875,13.6,0.913,0.913,97.398,1.487,62.4,3.322,3.322,1.060,-12.273,-8.0,-9.406,-9.406,-6.332,-51.438,-25.5,-11.484,-11.484,-48.469,-105.750,63.3,-1.077,-1.077,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1922,1.503,-25.7,-4.598,-4.598,-0.630,1.428,-13.8,0.574,0.574,4.012,26.297,-24.1,6.062,6.062,32.739,93.938,24.5,0.960,0.960,97.398,1.642,68.9,2.580,2.580,1.060,-12.289,-7.4,-10.234,-10.234,-6.332,-51.500,-19.5,-12.070,-12.070,-48.469,-105.688,42.2,-2.375,-2.375,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1942,1.479,-16.8,-4.789,-4.789,-0.630,1.399,-13.7,0.352,0.352,4.012,26.234,-28.5,5.844,5.844,32.739,94.000,26.0,0.682,0.682,97.398,1.792,72.8,1.988,1.988,1.060,-12.328,-14.4,-10.070,-10.070,-6.332,-51.500,-10.6,-12.203,-12.203,-48.469,-105.688,19.9,-1.697,-1.697,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1962,1.466,-8.6,-4.105,-4.105,-0.630,1.378,-12.8,0.545,0.545,4.012,26.203,-21.5,5.883,5.883,32.739,94.062,31.1,0.545,0.545,97.398,1.921,66.6,0.901,0.901,1.060,-12.359,-16.5,-9.461,-9.461,-6.332,-51.500,-1.8,-12.320,-12.320,-48.469,-105.750,-8.9,-1.196,-1.196,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.1982,1.466,-0.9,3.645,3.645,-0.630,1.371,-6.8,4.207,4.207,4.012,26.172,-15.8,6.996,6.996,32.739,94.125,32.8,0.489,0.489,97.398,2.018,53.3,-7.328,-7.328,1.060,-12.398,-15.1,-6.219,-6.219,-6.332,-51.469,8.2,-10.547,-10.547,-48.469,-105.812,-26.0,-0.548,-0.548,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2002,1.525,19.8,6.016,6.016,-0.630,1.391,3.3,6.691,6.691,4.012,26.172,-7.0,8.445,8.445,32.739,94.188,31.4,0.190,0.190,97.398,2.012,15.8,-9.797,-9.797,1.060,-12.398,-6.0,-3.762,-3.762,-6.332,-51.438,12.5,-8.094,-8.094,-48.469,-105.938,-49.3,0.428,0.428,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2022,1.632,41.9,1.832,1.832,-0.630,1.450,20.6,7.375,7.375,4.012,26.188,4.3,9.539,9.539,32.739,94.250,34.1,0.057,0.057,97.398,1.933,-20.4,-5.891,-5.891,1.060,-12.383,6.7,-1.900,-1.900,-6.332,-51.344,32.5,-5.707,-5.707,-48.469,-106.062,-62.4,1.532,1.532,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2042,1.748,52.2,-0.808,-0.808,-0.630,1.525,30.2,6.867,6.867,4.012,26.234,14.3,10.461,10.461,32.739,94.312,31.9,-0.929,-0.929,97.398,1.789,-54.9,-2.393,-2.393,1.060,-12.328,19.8,-1.043,-1.043,-6.332,-51.250,44.6,-4.117,-4.117,-48.469,-106.188,-69.6,2.695,2.695,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2062,1.849,51.0,-3.449,-3.449,-0.630,1.629,43.1,6.527,6.527,4.012,26.312,29.5,10.289,10.289,32.739,94.375,32.9,-4.273,-4.273,97.398,1.635,-68.5,0.700,0.700,1.060,-12.258,30.4,-0.207,-0.207,-6.332,-51.125,58.5,-3.859,-3.859,-48.469,-106.375,-76.9,3.547,3.547,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2084,1.883,45.0,-5.938,-5.938,-0.630,1.670,40.8,6.289,6.289,4.012,26.359,39.3,10.734,10.734,32.739,94.375,25.5,-5.125,-5.125,97.398,1.544,-76.8,4.102,4.102,1.060,-12.227,32.6,0.257,0.257,-6.332,-51.031,71.1,-4.242,-4.242,-48.469,-106.438,-78.6,3.896,3.896,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2104,1.921,15.8,-12.156,-12.156,-0.630,1.782,33.5,5.504,5.504,4.012,26.516,49.0,11.008,11.008,32.739,94.438,4.3,-10.445,-10.445,97.398,1.353,-64.4,11.898,11.898,1.060,-12.109,36.5,1.066,1.066,-6.332,-50.750,87.1,-2.803,-2.803,-48.469,-106.688,-72.2,5.266,5.266,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2124,1.846,-18.4,-12.195,-12.195,-0.630,1.802,19.9,6.047,6.047,4.012,26.625,52.0,10.852,10.852,32.739,94.312,-24.6,-10.906,-10.906,97.398,1.309,-35.1,12.938,12.938,1.060,-12.023,41.2,1.339,1.339,-6.332,-50.562,97.5,-3.049,-3.049,-48.469,-106.812,-69.2,5.168,5.168,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2145,1.697,-52.4,-10.328,-10.328,-0.630,1.795,6.2,5.602,5.602,4.012,26.750,57.9,10.758,10.758,32.739,94.188,-52.5,-10.023,-10.023,97.398,1.353,2.1,10.805,10.805,1.060,-11.938,40.9,0.920,0.920,-6.332,-50.344,99.7,-3.225,-3.225,-48.469,-106.938,-59.8,4.930,4.930,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2162,1.494,-82.1,-7.531,-7.531,-0.630,1.779,-2.1,5.688,5.688,4.012,26.859,57.2,10.500,10.500,32.739,94.000,-85.7,-10.211,-10.211,97.398,1.443,30.6,8.062,8.062,1.060,-11.859,41.8,0.613,0.613,-6.332,-50.125,102.2,-3.016,-3.016,-48.469,-107.000,-46.8,4.848,4.848,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2182,1.303,-89.4,-6.379,-6.379,-0.630,1.754,-11.1,4.848,4.848,4.012,26.953,51.7,10.695,10.695,32.739,93.750,-110.4,-10.453,-10.453,97.398,1.569,52.0,5.992,5.992,1.060,-11.773,41.2,0.576,0.576,-6.332,-49.938,99.8,-2.914,-2.914,-48.469,-107.062,-41.8,4.688,4.688,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2202,1.123,-89.1,-5.328,-5.328,-0.630,1.773,1.1,4.754,4.754,4.012,27.047,46.2,11.172,11.172,32.739,93.375,-146.1,-9.305,-9.305,97.398,1.697,61.2,2.857,2.857,1.060,-11.695,42.6,0.420,0.420,-6.332,-49.750,94.6,-3.105,-3.105,-48.469,-107.125,-27.5,4.262,4.262,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2222,0.998,-72.1,-3.967,-3.967,-0.630,1.773,1.7,5.344,5.344,4.012,27.172,55.3,12.141,12.141,32.739,93.062,-169.4,-8.664,-8.664,97.398,1.836,63.8,0.510,0.510,1.060,-11.633,35.4,0.220,0.220,-6.332,-49.594,88.1,-2.998,-2.998,-48.469,-107.125,-22.0,3.979,3.979,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2242,0.897,-56.3,-1.908,-1.908,-0.630,1.789,5.5,8.344,8.344,4.012,27.297,56.1,9.125,9.125,32.739,92.625,-192.1,-4.133,-4.133,97.398,1.937,53.3,-2.348,-2.348,1.060,-11.562,34.1,-0.584,-0.584,-6.332,-49.438,79.6,-9.422,-9.422,-48.469,-107.188,-10.7,9.266,9.266,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2262,0.863,-29.2,9.344,9.344,-0.630,1.836,15.9,7.496,7.496,4.012,27.406,55.6,3.814,3.814,32.739,92.250,-196.4,1.647,1.647,97.398,1.952,20.6,-9.969,-9.969,1.060,-11.539,19.5,-2.727,-2.727,-6.332,-49.344,57.1,-14.594,-14.594,-48.469,-107.125,9.0,14.500,14.500,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2282,0.941,15.9,7.359,7.359,-0.630,1.880,19.7,2.816,2.816,4.012,27.484,42.4,2.336,2.336,32.739,91.875,-187.2,3.348,3.348,97.398,1.898,-9.5,-5.414,-5.414,1.060,-11.562,-1.4,-2.602,-2.602,-6.332,-49.344,20.7,-14.141,-14.141,-48.469,-107.062,35.3,12.812,12.812,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2302,1.079,50.8,4.391,4.391,-0.630,1.886,8.0,3.393,3.393,4.012,27.484,17.0,5.742,5.742,32.739,91.562,-162.9,1.767,1.767,97.398,1.764,-45.0,-2.504,-2.504,1.060,-11.602,-13.0,-0.861,-0.861,-6.332,-49.406,-14.1,-11.594,-11.594,-48.469,-106.875,68.5,10.102,10.102,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2322,1.249,72.9,1.299,1.299,-0.630,1.857,-6.1,5.582,5.582,4.012,27.453,-3.4,9.078,9.078,32.739,91.312,-139.5,0.426,0.426,97.398,1.610,-64.6,-0.453,-0.453,1.060,-11.641,-18.7,0.250,0.250,-6.332,-49.531,-36.2,-10.141,-10.141,-48.469,-106.625,96.1,8.273,8.273,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2342,1.415,79.0,-0.483,-0.483,-0.630,1.817,-15.2,6.883,6.883,4.012,27.422,-15.5,11.625,11.625,32.739,91.062,-125.5,-0.831,-0.831,97.398,1.438,-76.6,1.228,1.228,1.060,-11.672,-16.5,-0.136,-0.136,-6.332,-49.656,-51.5,-10.297,-10.297,-48.469,-106.375,112.8,7.555,7.555,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2363,1.578,80.7,-2.492,-2.492,-0.630,1.782,-16.1,7.867,7.867,4.012,27.391,-15.9,15.297,15.297,32.739,90.875,-101.9,-4.250,-4.250,97.398,1.259,-82.5,3.936,3.936,1.060,-11.703,-15.5,-0.505,-0.505,-6.332,-49.812,-73.7,-7.641,-7.641,-48.469,-106.125,129.0,4.148,4.148,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2383,1.717,71.5,-5.230,-5.230,-0.630,1.758,-13.2,9.883,9.883,4.012,27.375,-8.1,18.547,18.547,32.739,90.750,-91.8,-6.434,-6.434,97.398,1.099,-81.2,4.551,4.551,1.060,-11.727,-14.9,0.129,0.129,-6.332,-50.000,-78.2,-5.312,-5.312,-48.469,-105.812,137.5,1.643,1.643,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2405,1.811,55.4,-7.012,-7.012,-0.630,1.758,-4.5,9.500,9.500,4.012,27.406,5.9,18.875,18.875,32.739,90.562,-84.6,-6.961,-6.961,97.398,0.970,-72.2,5.277,5.277,1.060,-11.750,-13.8,0.389,0.389,-6.332,-50.125,-74.3,-5.129,-5.129,-48.469,-105.562,127.8,1.633,1.633,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2422,1.857,35.4,-6.027,-6.027,-0.630,1.764,0.6,8.727,8.727,4.012,27.453,16.6,15.133,15.133,32.739,90.438,-72.9,-3.291,-3.291,97.398,0.891,-51.0,6.934,6.934,1.060,-11.766,-11.6,-1.093,-1.093,-6.332,-50.250,-69.5,-8.047,-8.047,-48.469,-105.312,121.2,3.895,3.895,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2442,1.870,15.9,-5.359,-5.359,-0.630,1.761,-0.5,5.789,5.789,4.012,27.469,11.6,10.578,10.578,32.739,90.312,-63.6,0.817,0.817,97.398,0.835,-33.8,8.781,8.781,1.060,-11.781,-10.1,-4.309,-4.309,-6.332,-50.438,-77.6,-11.242,-11.242,-48.469,-105.125,114.2,5.730,5.730,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2462,1.849,-1.7,-10.891,-10.891,-0.630,1.723,-14.5,2.840,2.840,4.012,27.469,4.1,7.387,7.387,32.739,90.250,-35.0,4.922,4.922,97.398,0.822,-15.3,18.234,18.234,1.060,-11.812,-13.2,-6.445,-6.445,-6.332,-50.594,-85.4,-13.727,-13.727,-48.469,-104.938,107.2,0.706,0.706,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2482,1.761,-28.7,-9.383,-9.383,-0.630,1.670,-23.2,2.740,2.740,4.012,27.438,-11.2,8.867,8.867,32.739,90.312,-0.7,3.949,3.949,97.398,0.941,33.2,12.359,12.359,1.060,-11.906,-31.5,-6.457,-6.457,-6.332,-50.844,-102.5,-11.984,-11.984,-48.469,-104.812,78.9,-3.396,-3.396,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2502,1.629,-51.8,-6.484,-6.484,-0.630,1.616,-24.3,3.336,3.336,4.012,27.359,-25.2,8.430,8.430,32.739,90.438,39.0,2.379,2.379,97.398,1.086,57.8,7.457,7.457,1.060,-12.008,-45.0,-4.762,-4.762,-6.332,-51.062,-115.2,-9.328,-9.328,-48.469,-104.688,54.6,-2.314,-2.314,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2522,1.513,-56.1,-4.383,-4.383,-0.630,1.554,-27.7,3.328,3.328,4.012,27.297,-33.8,8.844,8.844,32.739,90.562,66.8,1.349,1.349,97.398,1.252,70.6,3.705,3.705,1.060,-12.086,-39.6,-5.531,-5.531,-6.332,-51.312,-117.7,-7.996,-7.996,-48.469,-104.688,16.8,-3.176,-3.176,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2542,1.450,-38.2,-4.145,-4.145,-0.630,1.516,-22.2,2.174,2.174,4.012,27.234,-30.9,8.594,8.594,32.739,90.812,90.6,0.466,0.466,97.398,1.453,87.1,1.508,1.508,1.060,-12.180,-43.0,-5.926,-5.926,-6.332,-51.500,-108.6,-6.699,-6.699,-48.469,-104.750,-16.1,-2.107,-2.107,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2562,1.409,-24.3,-4.398,-4.398,-0.630,1.500,-13.4,1.733,1.733,4.012,27.172,-25.7,7.688,7.688,32.739,91.062,111.1,-0.795,-0.795,97.398,1.635,88.8,-0.371,-0.371,1.060,-12.242,-38.4,-5.504,-5.504,-6.332,-51.719,-105.7,-4.844,-4.844,-48.469,-104.875,-42.0,-0.699,-0.699,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2582,1.409,-8.2,-3.307,-3.307,-0.630,1.506,-3.6,0.903,0.903,4.012,27.141,-20.1,6.402,6.402,32.739,91.312,126.0,-2.195,-2.195,97.398,1.789,81.4,-2.752,-2.752,1.060,-12.320,-37.8,-5.340,-5.340,-6.332,-51.844,-82.2,-5.008,-5.008,-48.469,-105.062,-69.8,0.492,0.492,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2602,1.446,8.5,-3.527,-3.527,-0.630,1.513,-0.3,0.548,0.548,4.012,27.094,-21.7,5.332,5.332,32.739,91.562,125.5,-4.008,-4.008,97.398,1.901,65.6,-3.105,-3.105,1.060,-12.352,-25.8,-5.629,-5.629,-6.332,-51.938,-59.0,-4.742,-4.742,-48.469,-105.250,-88.5,1.974,1.974,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2622,1.519,26.2,-4.398,-4.398,-0.630,1.534,6.6,-0.105,-0.105,4.012,27.047,-23.9,4.094,4.094,32.739,91.812,129.9,-4.750,-4.750,97.398,1.974,47.2,-1.767,-1.767,1.060,-12.367,-13.4,-6.086,-6.086,-6.332,-51.969,-26.5,-5.297,-5.297,-48.469,-105.500,-103.6,3.266,3.266,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2642,1.582,29.1,-6.039,-6.039,-0.630,1.525,-2.0,-0.816,-0.816,4.012,26.969,-32.7,3.119,3.119,32.739,92.062,125.6,-5.102,-5.102,97.398,2.006,27.9,0.757,0.757,1.060,-12.375,-9.5,-6.605,-6.605,-6.332,-51.938,-4.5,-5.711,-5.711,-48.469,-105.688,-114.1,4.672,4.672,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2663,1.632,25.4,-7.129,-7.129,-0.630,1.525,-1.4,-1.597,-1.597,4.012,26.875,-42.6,2.492,2.492,32.739,92.312,119.9,-5.582,-5.582,97.398,2.037,21.3,3.738,3.738,1.060,-12.383,-6.9,-6.723,-6.723,-6.332,-51.906,16.3,-5.766,-5.766,-48.469,-105.938,-111.9,5.770,5.770,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2683,1.632,8.1,-6.469,-6.469,-0.630,1.481,-16.6,-2.484,-2.484,4.012,26.766,-50.8,2.561,2.561,32.739,92.500,111.3,-5.617,-5.617,97.398,2.080,23.6,4.750,4.750,1.060,-12.414,-9.9,-5.973,-5.973,-6.332,-51.812,29.7,-5.852,-5.852,-48.469,-106.125,-106.7,6.273,6.273,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2703,1.613,-4.8,-6.172,-6.172,-0.630,1.453,-17.5,-2.559,-2.559,4.012,26.625,-64.7,2.799,2.799,32.739,92.688,99.2,-5.254,-5.254,97.398,2.125,25.6,5.754,5.754,1.060,-12.445,-14.9,-5.453,-5.453,-6.332,-51.750,30.1,-6.113,-6.113,-48.469,-106.312,-99.2,5.871,5.871,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2722,1.569,-17.6,1.318,1.318,-0.630,1.394,-24.5,-1.957,-1.957,4.012,26.484,-71.4,4.254,4.254,32.739,92.875,88.5,-4.832,-4.832,97.398,2.178,27.4,-4.945,-4.945,1.060,-12.461,-11.0,0.090,0.090,-6.332,-51.688,36.7,-3.963,-3.963,-48.469,-106.500,-86.6,5.957,5.957,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2742,1.557,-10.4,2.346,2.346,-0.630,1.337,-26.5,2.689,2.689,4.012,26.344,-71.5,5.957,5.957,32.739,93.000,74.1,-4.980,-4.980,97.398,2.178,11.6,-2.840,-2.840,1.060,-12.430,5.0,0.972,0.972,-6.332,-51.594,43.2,-2.609,-2.609,-48.469,-106.625,-83.2,6.070,6.070,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2762,1.557,-3.8,0.939,0.939,-0.630,1.306,-20.6,3.980,3.980,4.012,26.234,-60.8,6.664,6.664,32.739,93.125,66.0,-4.363,-4.363,97.398,2.131,-10.6,-1.449,-1.449,1.060,-12.383,19.1,0.785,0.785,-6.332,-51.500,46.0,-2.525,-2.525,-48.469,-106.750,-70.0,5.730,5.730,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2782,1.582,6.7,0.828,0.828,-0.630,1.324,-2.7,3.564,3.564,4.012,26.141,-51.1,6.039,6.039,32.739,93.250,58.1,-3.477,-3.477,97.398,2.053,-30.6,-0.895,-0.895,1.060,-12.328,23.7,-0.573,-0.573,-6.332,-51.375,50.1,-5.266,-5.266,-48.469,-106.875,-60.2,4.977,4.977,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
3068.2802,1.606,11.2,2.252,2.252,-0.630,1.365,15.0,3.391,3.391,4.012,26.078,-37.8,5.426,5.426,32.739,93.312,45.7,-2.826,-2.826,97.398,1.958,-42.9,-0.466,-0.466,1.060,-12.273,26.0,-1.948,-1.948,-6.332,-51.312,46.2,-6.270,-6.270,-48.469,-107.000,-50.9,4.285,4.285,-100.068,0.000,0.0,0.000,0.000,0.000,0.000,0.0,0.000,0.000,0.000
