t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.1522,3.289,-0.2,-1.904,3.289,1.274,0.5,0.961,1.274,24.516,-3.8,6.094,24.516,97.750,0.6,-0.085,97.750,-2.357,-1.8,1.578,-2.357,-3.430,2.3,-1.060,-3.439,-40.562,-2.0,-6.211,-40.562,-100.688,1.1,0.083,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1542,3.291,0.2,-1.988,3.289,1.271,-1.5,0.902,1.274,24.500,-4.3,6.242,24.516,97.750,1.8,-0.075,97.750,-2.350,0.7,1.542,-2.357,-3.443,-2.7,-0.967,-3.430,-40.562,2.7,-6.098,-40.562,-100.688,1.1,0.083,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1560,3.301,3.8,-1.906,3.291,1.268,-3.8,0.907,1.271,24.500,-0.8,6.121,24.500,97.750,-1.5,-0.046,97.750,-2.348,2.8,1.573,-2.350,-3.436,0.2,-1.078,-3.443,-40.562,-2.6,-6.227,-40.562,-100.688,0.1,0.038,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1580,3.291,-1.3,-1.857,3.301,1.271,-1.1,1.035,1.268,24.500,-1.3,6.102,24.500,97.750,-1.7,-0.035,97.750,-2.350,1.4,1.484,-2.348,-3.436,0.2,-0.976,-3.436,-40.562,0.3,-6.066,-40.562,-100.688,-1.1,0.059,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1600,3.311,6.1,-2.080,3.291,1.271,-1.4,0.949,1.271,24.500,1.6,5.969,24.500,97.750,3.9,-0.079,97.750,-2.354,0.9,1.582,-2.350,-3.434,1.0,-1.040,-3.436,-40.562,4.0,-6.102,-40.562,-100.688,-2.1,0.031,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1620,3.305,2.0,-1.942,3.311,1.271,-1.4,0.934,1.271,24.500,-2.8,6.031,24.500,97.750,-0.9,-0.020,97.750,-2.357,-1.0,1.514,-2.354,-3.443,-2.8,-1.049,-3.434,-40.562,3.3,-6.062,-40.562,-100.688,-4.8,0.089,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1640,3.307,2.2,-2.039,3.305,1.274,-0.9,0.897,1.271,24.516,1.4,5.988,24.500,97.750,4.4,-0.070,97.750,-2.354,1.0,1.498,-2.357,-3.443,-2.5,-1.074,-3.443,-40.562,-2.3,-6.172,-40.562,-100.688,-0.6,0.052,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1660,3.307,0.6,-2.117,3.307,1.280,1.2,0.902,1.274,24.516,1.5,5.988,24.516,97.750,-0.6,-0.078,97.750,-2.363,-2.9,1.600,-2.354,-3.443,-2.2,-1.115,-3.443,-40.562,-1.9,-6.000,-40.562,-100.688,-1.9,0.069,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1680,3.314,3.4,-1.948,3.307,1.280,1.4,1.010,1.280,24.516,1.6,5.977,24.516,97.750,0.0,-0.027,97.750,-2.359,-1.5,1.474,-2.363,-3.439,-0.3,-1.051,-3.443,-40.562,7.0,-6.074,-40.562,-100.688,1.4,0.072,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1700,3.307,0.4,-1.975,3.314,1.274,-2.1,0.905,1.280,24.516,1.7,5.988,24.516,97.750,-1.8,-0.133,97.750,-2.363,-2.6,1.625,-2.359,-3.443,-1.5,-1.031,-3.439,-40.562,-1.2,-6.273,-40.562,-100.688,0.9,0.078,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1720,3.301,-2.3,-1.882,3.307,1.283,2.5,1.038,1.274,24.516,3.0,5.945,24.516,97.750,-2.4,-0.070,97.750,-2.354,2.0,1.506,-2.363,-3.436,1.8,-1.013,-3.443,-40.562,-2.0,-6.105,-40.562,-100.688,0.9,0.076,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1740,3.311,1.5,-2.025,3.301,1.274,-1.6,1.048,1.283,24.500,-0.1,6.023,24.516,97.750,3.5,-0.136,97.750,-2.354,1.9,1.508,-2.354,-3.439,-0.1,-1.043,-3.436,-40.594,-3.0,-6.113,-40.562,-100.688,2.8,0.100,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1762,3.311,1.1,-1.898,3.311,1.280,1.0,1.023,1.274,24.516,2.1,5.961,24.500,97.750,-2.4,-0.072,97.750,-2.357,0.2,1.503,-2.354,-3.449,-5.5,-1.136,-3.439,-40.562,-0.6,-6.078,-40.594,-100.688,-1.9,0.076,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1782,3.305,-1.6,-1.806,3.311,1.287,2.9,0.947,1.280,24.516,2.4,6.062,24.516,97.750,-2.8,-0.075,97.750,-2.357,0.6,1.515,-2.357,-3.443,-1.3,-1.032,-3.449,-40.562,-0.7,-6.191,-40.562,-100.688,3.5,0.084,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1802,3.301,-2.8,-1.770,3.305,1.277,-1.3,0.996,1.287,24.516,2.1,6.035,24.516,97.750,3.6,-0.081,97.750,-2.350,3.1,1.493,-2.357,-3.430,5.1,-1.081,-3.443,-40.562,1.4,-6.105,-40.562,-100.688,0.7,0.094,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1824,3.311,2.3,-1.799,3.301,1.280,0.0,0.989,1.277,24.516,2.7,6.094,24.516,97.750,-0.2,-0.121,97.750,-2.354,2.4,1.607,-2.350,-3.439,0.1,-1.147,-3.430,-40.594,-1.3,-6.129,-40.562,-100.688,-1.5,0.095,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1840,3.307,0.4,-2.031,3.311,1.283,0.9,0.891,1.280,24.500,-0.8,5.996,24.516,97.750,-2.4,-0.076,97.750,-2.357,0.9,1.569,-2.354,-3.436,1.1,-1.132,-3.439,-40.562,1.7,-6.207,-40.594,-100.688,-1.6,0.089,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1860,3.305,-1.0,-1.862,3.307,1.283,1.5,0.993,1.283,24.516,0.4,6.051,24.500,97.750,-0.9,-0.098,97.750,-2.350,4.5,1.683,-2.357,-3.436,1.2,-1.140,-3.436,-40.594,-1.3,-6.141,-40.562,-100.688,0.4,0.052,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1880,3.307,-0.0,-1.816,3.305,1.280,0.1,0.988,1.283,24.500,-0.7,6.023,24.516,97.750,1.1,-0.061,97.750,-2.365,-3.3,1.562,-2.350,-3.445,-2.8,-1.085,-3.436,-40.594,-2.0,-6.129,-40.594,-100.688,-1.4,0.096,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1900,3.307,0.2,-1.923,3.307,1.287,3.3,1.058,1.280,24.516,5.6,6.105,24.500,97.750,4.4,-0.091,97.750,-2.357,1.9,1.652,-2.365,-3.436,2.3,-1.052,-3.445,-40.594,0.1,-6.223,-40.594,-100.688,-0.4,0.074,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1920,3.305,-1.1,-1.876,3.307,1.283,1.7,1.006,1.287,24.516,4.1,6.062,24.516,97.750,-1.3,-0.079,97.750,-2.359,0.2,1.504,-2.357,-3.443,-1.4,-1.132,-3.436,-40.594,0.2,-6.223,-40.594,-100.688,-0.5,0.065,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1940,3.307,0.0,-1.957,3.305,1.280,-0.2,0.937,1.283,24.516,0.1,5.934,24.516,97.750,-1.2,-0.131,97.750,-2.369,-4.5,1.476,-2.359,-3.443,-2.4,-1.149,-3.443,-40.594,-1.0,-6.203,-40.594,-100.688,3.1,0.105,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1960,3.299,-3.1,-1.870,3.307,1.283,1.5,0.979,1.280,24.516,1.9,6.082,24.516,97.750,0.0,-0.113,97.750,-2.357,2.0,1.617,-2.369,-3.434,1.2,-1.174,-3.443,-40.562,1.8,-6.230,-40.594,-100.688,-0.8,0.020,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.1980,3.307,1.7,-1.877,3.299,1.277,-0.5,1.029,1.283,24.500,-0.8,6.090,24.516,97.750,0.3,-0.081,97.750,-2.373,-5.6,1.539,-2.357,-3.439,-1.6,-1.106,-3.434,-40.594,0.5,-6.148,-40.562,-100.688,1.2,0.108,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2000,3.305,-0.1,-1.947,3.307,1.274,-1.5,1.032,1.277,24.516,1.6,5.934,24.500,97.750,-1.0,-0.045,97.750,-2.363,-2.5,1.302,-2.373,-3.443,-3.4,-1.154,-3.439,-40.594,0.1,-6.145,-40.594,-100.688,0.3,0.045,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2021,3.299,-3.4,-1.985,3.305,1.274,-0.9,1.071,1.274,24.500,-1.1,6.152,24.516,97.750,4.8,-0.081,97.750,-2.357,0.8,1.464,-2.363,-3.436,-0.1,-1.078,-3.443,-40.594,-1.5,-6.227,-40.594,-100.688,2.0,0.079,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2044,3.311,3.1,-1.857,3.299,1.274,-1.4,0.941,1.274,24.500,-3.0,6.137,24.500,97.750,3.1,-0.060,97.750,-2.363,-0.8,1.786,-2.357,-3.434,0.5,-1.076,-3.436,-40.562,3.3,-6.113,-40.594,-100.688,0.6,0.113,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2065,3.299,-3.1,-1.928,3.311,1.280,2.3,1.083,1.274,24.516,0.8,6.141,24.500,97.750,-1.0,-0.073,97.750,-2.357,2.0,1.643,-2.363,-3.428,2.5,-1.184,-3.434,-40.594,0.1,-6.238,-40.562,-100.688,-3.3,0.105,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2086,3.307,1.0,-1.855,3.299,1.280,2.7,1.110,1.280,24.500,-5.7,5.941,24.516,97.750,2.7,-0.159,97.750,-2.379,-8.5,1.687,-2.357,-3.436,-3.0,-1.213,-3.428,-40.594,-1.6,-6.121,-40.594,-100.688,-1.5,0.104,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2105,3.307,0.9,-1.956,3.307,1.268,-3.1,1.025,1.280,24.516,4.4,6.188,24.500,97.750,-1.6,-0.099,97.750,-2.357,1.7,1.527,-2.379,-3.434,-1.0,-1.128,-3.436,-40.594,-1.8,-6.184,-40.594,-100.688,2.3,0.141,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2120,3.305,-0.6,-1.972,3.307,1.277,2.4,1.063,1.268,24.500,-0.5,6.051,24.516,97.750,2.9,-0.073,97.750,-2.365,-3.1,1.549,-2.357,-3.430,-0.1,-1.153,-3.434,-40.594,-0.2,-6.207,-40.594,-100.688,-0.8,0.077,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2140,3.305,-0.6,-1.972,3.305,1.277,2.4,1.063,1.277,24.500,-0.5,6.051,24.500,97.750,2.9,-0.073,97.750,-2.365,-3.1,1.549,-2.365,-3.430,-0.1,-1.153,-3.430,-40.594,-0.2,-6.207,-40.594,-100.688,-0.8,0.077,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2160,3.311,2.1,-1.884,3.305,1.277,2.8,1.016,1.277,24.516,2.2,5.969,24.500,97.750,-2.9,-0.081,97.750,-2.354,3.4,1.499,-2.365,-3.430,-0.9,-1.106,-3.430,-40.562,1.7,-6.266,-40.594,-100.688,0.6,0.149,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2180,3.301,-2.8,-1.848,3.311,1.265,-2.7,0.962,1.277,24.500,-2.3,6.105,24.516,97.750,0.8,-0.042,97.750,-2.363,-1.7,1.500,-2.354,-3.430,-1.7,-1.218,-3.430,-40.594,0.8,-6.242,-40.562,-100.688,-2.1,0.137,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2200,3.301,-2.1,-1.779,3.301,1.268,-0.4,1.094,1.265,24.516,1.0,6.117,24.500,97.750,-0.1,-0.120,97.750,-2.365,-1.9,1.713,-2.363,-3.418,3.4,-1.163,-3.430,-40.594,-2.0,-6.152,-40.594,-100.688,1.5,0.131,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2220,3.314,3.2,-1.844,3.301,1.265,-1.8,1.123,1.268,24.516,0.6,6.137,24.516,97.750,0.8,-0.100,97.750,-2.357,1.8,1.434,-2.365,-3.424,0.2,-1.134,-3.418,-40.594,-1.7,-6.133,-40.594,-100.688,1.9,0.154,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2240,3.307,0.1,-1.917,3.314,1.271,2.3,1.137,1.265,24.516,3.4,6.117,24.516,97.750,1.6,-0.095,97.750,-2.369,-5.1,1.424,-2.357,-3.420,1.6,-1.102,-3.424,-40.594,-0.0,-6.301,-40.594,-100.688,3.3,0.146,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2260,3.311,2.1,-1.893,3.307,1.271,2.6,1.092,1.271,24.500,-0.8,6.098,24.516,97.750,-1.6,-0.130,97.750,-2.359,0.2,1.510,-2.369,-3.424,-0.3,-1.117,-3.420,-40.594,0.4,-6.262,-40.594,-100.688,2.2,0.158,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2280,3.301,-2.4,-1.919,3.311,1.259,-2.9,1.011,1.271,24.516,3.6,6.203,24.500,97.750,0.0,-0.140,97.750,-2.357,1.7,1.602,-2.359,-3.412,4.7,-1.259,-3.424,-40.562,2.4,-6.281,-40.594,-100.688,-1.2,0.140,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2301,3.305,-1.5,-2.004,3.301,1.268,1.9,0.999,1.259,24.500,-2.0,6.227,24.516,97.750,-5.2,-0.047,97.750,-2.369,-3.3,1.712,-2.357,-3.420,0.2,-1.145,-3.412,-40.594,-1.9,-6.277,-40.562,-100.688,0.5,0.133,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2321,3.301,-2.8,-1.919,3.305,1.262,-0.9,1.089,1.268,24.500,-1.5,6.027,24.500,97.750,2.2,-0.176,97.750,-2.359,1.2,1.601,-2.369,-3.418,1.3,-1.119,-3.420,-40.594,1.8,-6.258,-40.594,-100.688,-0.9,0.141,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2341,3.311,2.0,-1.924,3.301,1.265,1.1,1.042,1.262,24.516,3.7,6.047,24.500,97.750,3.5,-0.147,97.750,-2.365,-2.8,1.424,-2.359,-3.414,2.7,-1.167,-3.418,-40.594,0.7,-6.234,-40.594,-100.688,-4.3,0.133,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2361,3.305,-1.4,-1.913,3.311,1.259,-0.8,1.071,1.265,24.516,-1.1,6.035,24.516,97.750,-0.1,-0.177,97.750,-2.363,-1.5,1.534,-2.365,-3.414,2.1,-1.225,-3.414,-40.594,1.1,-6.105,-40.594,-100.688,1.1,0.174,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2380,3.305,-1.1,-1.952,3.305,1.268,3.6,1.050,1.259,24.516,-0.1,6.223,24.516,97.750,-3.1,-0.153,97.750,-2.365,-3.2,1.448,-2.363,-3.424,-2.3,-1.131,-3.414,-40.594,-0.6,-6.262,-40.594,-100.688,-0.4,0.132,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2400,3.305,-1.8,-2.039,3.305,1.259,-0.7,1.163,1.268,24.516,-0.3,6.090,24.516,97.750,-1.4,-0.070,97.750,-2.365,-3.3,1.474,-2.365,-3.424,-2.2,-1.115,-3.424,-40.594,1.1,-6.234,-40.594,-100.688,-0.6,0.137,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2420,3.311,1.4,-1.919,3.305,1.259,-0.7,1.086,1.259,24.500,-1.7,6.117,24.516,97.750,-1.0,-0.175,97.750,-2.365,-2.6,1.513,-2.365,-3.420,-0.9,-1.186,-3.424,-40.594,1.3,-6.242,-40.594,-100.688,0.6,0.117,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2440,3.307,0.5,-1.841,3.311,1.255,-1.7,1.137,1.259,24.516,3.7,6.145,24.500,97.750,-0.8,-0.125,97.750,-2.357,1.7,1.479,-2.365,-3.412,2.6,-1.191,-3.420,-40.594,-0.7,-6.156,-40.594,-100.688,-1.5,0.169,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2460,3.307,0.7,-1.883,3.307,1.255,-2.0,0.927,1.255,24.516,-0.3,6.086,24.516,97.750,-0.1,-0.129,97.750,-2.359,0.8,1.581,-2.357,-3.414,0.5,-1.212,-3.412,-40.594,-0.9,-6.164,-40.594,-100.688,0.7,0.162,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2480,3.305,-0.8,-1.868,3.307,1.252,-3.1,1.047,1.255,24.516,0.9,6.121,24.516,97.750,5.0,-0.173,97.750,-2.365,-3.0,1.441,-2.359,-3.418,-0.3,-1.114,-3.414,-40.594,3.3,-6.141,-40.594,-100.688,0.5,0.170,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2500,3.305,-0.7,-1.894,3.305,1.259,0.3,1.059,1.252,24.516,-0.9,6.074,24.516,97.750,4.3,-0.101,97.750,-2.354,2.5,1.448,-2.365,-3.414,1.7,-1.126,-3.418,-40.594,-1.0,-6.273,-40.594,-100.688,-2.1,0.148,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2520,3.307,0.6,-1.915,3.305,1.252,-1.4,1.152,1.259,24.516,2.6,6.270,24.516,97.750,0.7,-0.107,97.750,-2.359,0.0,1.499,-2.354,-3.418,0.0,-1.204,-3.414,-40.594,2.1,-6.219,-40.594,-100.688,-2.1,0.142,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2540,3.301,-2.2,-1.870,3.307,1.252,-1.1,1.116,1.252,24.516,1.8,6.152,24.516,97.750,-2.3,-0.159,97.750,-2.365,-2.7,1.602,-2.359,-3.418,-0.2,-1.204,-3.418,-40.594,-0.6,-6.320,-40.594,-100.688,-1.1,0.144,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2562,3.305,-0.5,-1.894,3.301,1.249,-3.1,0.990,1.252,24.516,-0.7,6.203,24.516,97.750,0.8,-0.117,97.750,-2.354,3.2,1.586,-2.365,-3.414,1.1,-1.212,-3.418,-40.594,-0.8,-6.312,-40.594,-100.688,1.9,0.179,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2583,3.301,-2.3,-1.862,3.305,1.249,-2.5,1.064,1.249,24.500,-1.4,6.098,24.516,97.750,-3.1,-0.131,97.750,-2.363,-1.2,1.595,-2.354,-3.404,6.0,-1.133,-3.414,-40.594,0.6,-6.234,-40.594,-100.688,-1.0,0.150,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2603,3.305,-0.7,-2.068,3.301,1.252,-1.4,1.061,1.249,24.500,-1.3,6.133,24.500,97.750,1.2,-0.142,97.750,-2.359,0.1,1.564,-2.363,-3.414,1.4,-1.184,-3.404,-40.594,-0.5,-6.270,-40.594,-100.688,2.1,0.143,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2626,3.305,-0.6,-1.854,3.305,1.246,-3.5,1.194,1.252,24.516,-0.6,6.059,24.500,97.750,4.0,-0.130,97.750,-2.357,0.9,1.450,-2.359,-3.414,1.5,-1.154,-3.414,-40.594,-0.1,-6.242,-40.594,-100.688,1.1,0.174,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2646,3.305,0.0,-1.834,3.305,1.249,-1.5,1.078,1.246,24.516,1.1,6.168,24.516,97.750,6.8,-0.149,97.750,-2.359,-0.1,1.562,-2.357,-3.418,0.6,-1.088,-3.414,-40.594,-1.8,-6.211,-40.594,-100.688,0.9,0.115,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2660,3.305,0.0,-1.794,3.305,1.259,3.1,1.014,1.249,24.516,2.5,6.199,24.516,97.750,0.7,-0.051,97.750,-2.354,2.6,1.467,-2.359,-3.418,-0.9,-1.220,-3.418,-40.594,-0.2,-6.379,-40.594,-100.688,1.5,0.187,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2680,3.305,-0.4,-1.939,3.305,1.259,2.3,1.044,1.259,24.500,-2.7,6.121,24.516,97.750,1.9,-0.131,97.750,-2.359,-0.2,1.564,-2.354,-3.414,1.5,-1.131,-3.418,-40.594,0.2,-6.312,-40.594,-100.688,1.5,0.148,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2700,3.307,1.2,-2.000,3.305,1.246,-2.9,1.055,1.259,24.516,2.6,6.219,24.500,97.750,1.6,-0.145,97.750,-2.363,0.4,1.678,-2.359,-3.420,-1.1,-1.134,-3.414,-40.594,2.6,-6.441,-40.594,-100.688,1.0,0.140,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2720,3.301,-1.7,-1.983,3.307,1.252,0.6,1.027,1.246,24.500,-2.8,6.148,24.516,97.750,4.1,-0.147,97.750,-2.363,-1.7,1.538,-2.363,-3.420,-1.7,-1.182,-3.420,-40.594,-0.4,-6.465,-40.594,-100.688,1.3,0.199,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2740,3.301,-1.6,-1.978,3.301,1.246,-2.0,1.035,1.252,24.516,1.3,6.172,24.500,97.750,4.3,-0.171,97.750,-2.357,1.7,1.608,-2.363,-3.424,-2.9,-1.103,-3.420,-40.594,1.6,-6.246,-40.594,-100.688,3.2,0.197,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2760,3.305,-0.4,-2.041,3.301,1.252,1.2,1.033,1.246,24.500,-2.5,6.195,24.516,97.750,0.9,-0.139,97.750,-2.359,-0.8,1.480,-2.357,-3.420,-1.5,-1.203,-3.424,-40.594,0.8,-6.285,-40.594,-100.688,-1.2,0.149,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2780,3.307,0.5,-2.035,3.305,1.252,1.6,1.116,1.252,24.516,-1.0,6.160,24.500,97.750,1.4,-0.113,97.750,-2.375,-7.5,1.638,-2.359,-3.414,2.5,-1.078,-3.420,-40.594,-3.2,-6.211,-40.594,-100.688,1.4,0.139,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2800,3.305,-1.3,-2.031,3.307,1.246,-1.5,1.143,1.252,24.516,-0.7,6.195,24.516,97.750,-1.9,-0.161,97.750,-2.359,0.2,1.533,-2.375,-3.418,0.6,-1.213,-3.414,-40.594,-1.9,-6.359,-40.594,-100.688,-1.1,0.215,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2820,3.311,1.6,-2.031,3.305,1.246,-1.7,1.030,1.246,24.516,-1.0,6.191,24.516,97.750,0.3,-0.192,97.750,-2.363,-1.6,1.539,-2.359,-3.420,-0.7,-1.163,-3.418,-40.594,-0.5,-6.426,-40.594,-100.688,0.3,0.195,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2842,3.305,-0.8,-1.910,3.311,1.249,0.6,1.143,1.246,24.516,1.9,6.375,24.516,97.750,2.0,-0.189,97.750,-2.359,-0.6,1.486,-2.363,-3.424,-3.1,-1.285,-3.420,-40.594,1.1,-6.324,-40.594,-100.688,2.5,0.190,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2861,3.305,-1.2,-1.939,3.305,1.252,1.8,1.144,1.249,24.516,4.2,6.145,24.516,97.750,0.8,-0.154,97.750,-2.357,0.5,1.470,-2.359,-3.420,-1.3,-1.198,-3.424,-40.594,1.0,-6.266,-40.594,-100.688,-3.0,0.242,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2882,3.299,-3.8,-1.942,3.305,1.252,1.5,1.084,1.252,24.516,-0.2,6.148,24.516,97.750,-0.9,-0.186,97.750,-2.363,-1.8,1.555,-2.357,-3.414,1.9,-1.164,-3.420,-40.594,0.3,-6.160,-40.594,-100.688,1.6,0.182,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2904,3.314,3.4,-1.905,3.299,1.249,0.8,1.122,1.252,24.516,2.1,6.184,24.516,97.750,1.5,-0.190,97.750,-2.354,2.5,1.587,-2.363,-3.418,0.9,-1.131,-3.414,-40.594,1.8,-6.383,-40.594,-100.688,0.7,0.188,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2920,3.314,2.4,-1.978,3.314,1.249,1.0,1.145,1.249,24.516,2.1,6.141,24.516,97.750,-0.0,-0.171,97.750,-2.357,1.6,1.619,-2.354,-3.414,2.6,-1.200,-3.418,-40.594,-1.4,-6.223,-40.594,-100.688,-3.6,0.147,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2940,3.311,1.5,-1.892,3.314,1.249,0.0,1.018,1.249,24.516,-1.9,6.152,24.516,97.750,-1.3,-0.169,97.750,-2.369,-3.9,1.620,-2.357,-3.420,-1.3,-1.203,-3.414,-40.594,0.8,-6.406,-40.594,-100.688,-2.5,0.183,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2960,3.301,-2.9,-2.012,3.311,1.255,2.6,1.103,1.249,24.500,-3.2,6.078,24.516,97.750,-1.5,-0.284,97.750,-2.365,-2.7,1.567,-2.369,-3.424,-1.6,-1.100,-3.420,-40.594,0.4,-6.230,-40.594,-100.688,-0.9,0.184,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.2980,3.307,-0.3,-1.988,3.301,1.246,-1.1,1.166,1.255,24.516,1.3,6.254,24.500,97.750,0.5,-0.166,97.750,-2.354,2.4,1.436,-2.365,-3.428,-3.8,-1.261,-3.424,-40.594,-0.5,-6.414,-40.594,-100.688,-1.2,0.174,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3000,3.305,-1.6,-1.940,3.307,1.246,-0.7,1.182,1.246,24.516,1.6,6.219,24.516,97.750,-0.7,-0.187,97.750,-2.357,1.5,1.626,-2.354,-3.418,0.4,-1.198,-3.428,-40.594,-2.2,-6.328,-40.594,-100.688,-1.0,0.236,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.3020,3.301,-2.4,-1.940,3.305,1.249,0.4,1.062,1.246,24.516,-1.6,6.285,24.516,97.750,1.1,-0.172,97.750,-2.357,2.1,1.737,-2.357,-3.424,-2.3,-1.163,-3.418,-40.594,1.5,-6.211,-40.594,-100.688,-1.1,0.199,-100.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
