t,pct,split,q0,q1,q2,q3,q4,q5,q6,q7,cmd0,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,cmd7,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ff0,ff1,ff2,ff3,ff4,ff5,ff6,ff7,aux0,aux1,aux2,aux3,aux4,aux5,aux6,aux7
4475.369,100.0,50.0,3.604,8.562,32.594,86.875,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.344,3.238,7.008,-4.109,4.500,-3.324,-5.312,4.414,-2.077,7.346,0.946,11.110,2.215,7.488,1.105,11.123,3.998,3.910,32.125,88.375,-1.472,-7.973,-47.031,-90.812
4475.469,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.348,3.457,7.027,-4.102,4.605,-3.174,-5.359,4.375,-2.073,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.043,4.395,31.703,88.125,-1.428,-7.863,-47.375,-91.375
4475.679,100.0,50.0,3.611,8.555,32.594,86.875,-2.865,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.203,3.342,6.941,-4.113,4.504,-3.262,-5.301,4.332,-2.072,7.350,0.949,11.110,2.221,7.483,1.103,11.123,4.305,4.172,30.266,87.625,-1.428,-8.039,-47.000,-91.500
4475.780,100.0,50.0,3.604,8.562,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.227,3.520,7.078,-4.062,4.762,-3.188,-5.273,4.387,-2.077,7.346,0.946,11.110,2.223,7.492,1.108,11.124,3.889,3.801,30.422,87.875,-1.604,-7.906,-47.219,-90.125
4475.882,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.336,3.318,6.879,-4.012,4.664,-3.314,-5.426,4.363,-2.077,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.910,3.691,32.438,87.562,-2.064,-7.887,-46.906,-90.750
4475.984,100.0,50.0,3.604,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,3.416,6.855,-4.000,4.586,-3.201,-5.246,4.375,-2.077,7.350,0.949,11.110,2.223,7.488,1.105,11.124,4.043,4.504,30.578,88.062,-1.296,-7.887,-47.000,-90.625
4476.084,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.391,7.020,-4.035,4.789,-3.145,-5.332,4.430,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.699,4.109,31.062,88.062,-1.296,-7.887,-47.219,-90.625
4476.186,100.0,50.0,3.605,8.547,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.316,3.488,6.859,-4.051,4.645,-3.158,-5.414,4.344,-2.076,7.355,0.952,11.111,2.224,7.492,1.108,11.124,4.395,4.699,30.906,87.875,-1.472,-7.820,-46.906,-90.750
4476.288,100.0,50.0,3.609,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.531,3.400,6.980,-4.004,4.574,-3.232,-5.355,4.324,-2.073,7.350,0.949,11.110,2.223,7.488,1.105,11.124,3.977,4.504,32.125,87.438,-1.538,-7.996,-47.125,-91.750
4476.388,100.0,50.0,3.609,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.355,3.285,7.008,-4.023,4.836,-3.068,-5.203,4.461,-2.073,7.355,0.952,11.111,2.217,7.488,1.105,11.123,3.932,4.172,29.938,87.312,-1.933,-8.062,-47.000,-90.938
4476.490,100.0,50.0,3.605,8.547,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.160,3.395,7.070,-4.078,4.809,-3.162,-5.207,4.363,-2.076,7.355,0.952,11.111,2.218,7.488,1.105,11.123,3.932,4.504,30.422,87.188,-1.604,-7.953,-47.125,-90.938
4476.592,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.168,3.371,6.969,-4.023,4.707,-3.289,-5.402,4.367,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.932,4.172,30.094,87.938,-1.802,-7.930,-47.125,-91.500
4476.694,100.0,50.0,3.609,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.414,3.404,7.020,-4.035,4.750,-3.178,-5.332,4.270,-2.073,7.355,0.952,11.111,2.217,7.488,1.105,11.123,3.910,3.910,29.938,88.125,-1.867,-7.906,-47.219,-90.812
4476.794,100.0,50.0,3.605,8.555,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.277,3.482,6.926,-4.117,4.602,-3.309,-5.363,4.383,-2.076,7.350,0.949,11.110,2.218,7.488,1.105,11.123,4.438,4.504,30.734,87.875,-1.472,-7.844,-47.281,-91.500
4476.894,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.477,3.492,6.887,-4.066,4.801,-3.203,-5.371,4.414,-2.076,7.350,0.949,11.110,2.221,7.488,1.105,11.124,4.348,4.395,30.266,87.438,-1.802,-7.863,-47.094,-90.375
4476.996,100.0,50.0,3.605,8.562,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.246,6.879,-4.059,4.609,-3.221,-5.367,4.363,-2.076,7.346,0.946,11.110,2.221,7.492,1.108,11.124,3.932,4.699,30.578,88.375,-1.362,-7.973,-47.062,-91.375
4477.098,100.0,50.0,3.605,8.555,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.414,3.232,7.082,-3.969,4.566,-3.285,-5.395,4.363,-2.076,7.350,0.949,11.110,2.223,7.492,1.108,11.124,4.480,4.812,30.578,87.062,-1.867,-7.820,-47.031,-91.062
4477.198,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.203,3.451,7.035,-4.043,4.656,-3.266,-5.297,4.434,-2.077,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.637,4.172,29.938,87.625,-1.230,-7.930,-47.281,-91.500
4477.298,100.0,50.0,3.609,8.562,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.340,3.344,6.969,-3.984,4.691,-3.336,-5.328,4.391,-2.073,7.346,0.946,11.110,2.224,7.492,1.108,11.124,4.020,4.504,30.906,87.562,-1.604,-7.996,-46.938,-90.750
4477.400,100.0,50.0,3.611,8.555,32.594,86.875,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.367,3.434,6.957,-4.051,4.715,-3.340,-5.254,4.328,-2.072,7.350,0.949,11.110,2.215,7.488,1.105,11.123,5.207,4.395,30.422,87.625,-1.999,-7.863,-47.188,-89.812
4477.500,100.0,50.0,3.609,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.430,3.398,7.023,-4.016,4.781,-3.383,-5.406,4.398,-2.073,7.350,0.949,11.110,2.223,7.488,1.105,11.124,3.977,4.812,31.062,87.625,-1.867,-7.930,-47.000,-90.750
4477.600,100.0,50.0,3.609,8.562,32.594,86.875,-2.861,-11.164,-49.469,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.430,6.918,-4.020,4.590,-3.344,-5.398,4.391,-2.073,7.346,0.946,11.110,2.223,7.494,1.112,11.124,4.637,4.395,30.422,87.438,-1.230,-7.973,-47.062,-91.312
4477.700,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.348,3.404,6.914,-4.039,4.633,-3.240,-5.137,4.402,-2.073,7.350,0.949,11.110,2.221,7.497,1.111,11.124,4.020,4.109,29.453,87.750,-1.604,-7.668,-47.125,-91.375
4477.800,100.0,50.0,3.604,8.555,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.055,3.355,6.930,-4.070,4.766,-3.277,-5.320,4.434,-2.077,7.350,0.949,11.110,2.223,7.492,1.108,11.124,3.998,4.395,30.578,87.750,-1.670,-7.844,-47.188,-91.188
4477.902,100.0,50.0,3.604,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.309,3.500,7.059,-3.982,4.527,-3.260,-5.344,4.383,-2.077,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.932,4.812,30.578,87.625,-1.230,-7.797,-47.000,-90.625
4478.002,100.0,50.0,3.605,8.547,32.594,86.875,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.426,7.062,-4.098,4.910,-3.256,-5.359,4.426,-2.076,7.355,0.952,11.111,2.215,7.488,1.105,11.123,4.285,4.699,31.859,87.875,-1.604,-7.887,-46.969,-90.812
4478.104,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.285,3.389,7.039,-4.082,4.750,-3.289,-5.207,4.371,-2.076,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.371,4.395,31.062,87.750,-1.802,-7.953,-47.188,-90.375
4478.204,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.367,3.410,7.031,-4.074,4.496,-3.316,-5.305,4.309,-2.077,7.350,0.949,11.110,2.218,7.492,1.108,11.124,3.889,4.699,30.578,87.938,-1.933,-7.820,-46.969,-90.500
4478.304,100.0,50.0,3.605,8.539,32.594,86.875,-2.869,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.348,3.377,6.996,-4.012,4.598,-3.215,-5.277,4.379,-2.076,7.359,0.955,11.111,2.218,7.483,1.103,11.123,3.910,4.590,31.219,88.125,-1.735,-7.668,-46.938,-90.938
4478.406,100.0,50.0,3.605,8.547,32.594,86.812,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.406,3.373,7.098,-4.145,4.660,-3.252,-5.258,4.422,-2.075,7.352,0.949,11.108,2.215,7.488,1.105,11.123,4.062,4.898,30.094,87.438,-1.230,-7.711,-47.000,-91.750
4478.508,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.316,3.336,7.094,-4.035,4.832,-3.225,-5.285,4.406,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.977,4.504,32.125,87.750,-1.604,-7.863,-47.062,-91.625
4478.610,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.266,3.441,6.945,-4.082,4.730,-3.211,-5.391,4.398,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,4.020,3.998,32.125,87.938,-1.428,-7.777,-47.125,-90.812
4478.710,100.0,50.0,3.615,8.555,32.594,86.875,-2.869,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.652,3.441,6.988,-4.055,4.559,-3.297,-5.230,4.371,-2.070,7.350,0.949,11.110,2.218,7.488,1.105,11.123,3.977,4.812,32.438,87.625,-1.230,-7.820,-47.062,-90.938
4478.812,100.0,50.0,3.604,8.555,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.273,3.439,6.930,-4.059,4.750,-3.266,-5.262,4.445,-2.077,7.350,0.949,11.110,2.223,7.492,1.108,11.124,4.414,5.008,30.734,87.562,-1.670,-8.016,-47.281,-90.938
4478.914,100.0,50.0,3.604,8.555,32.594,86.875,-2.855,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.223,3.363,6.941,-4.098,4.766,-3.266,-5.289,4.375,-2.077,7.350,0.949,11.110,2.227,7.492,1.108,11.124,4.328,4.285,30.266,87.312,-1.604,-7.844,-47.031,-90.375
4479.014,100.0,50.0,3.611,8.555,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.230,3.320,6.789,-4.016,4.766,-3.395,-5.336,4.211,-2.072,7.350,0.949,11.110,2.223,7.492,1.108,11.124,3.953,4.395,30.578,87.562,-1.538,-7.711,-47.250,-90.812
4479.114,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.398,3.342,7.027,-4.082,4.504,-3.438,-5.297,4.367,-2.077,7.350,0.949,11.110,2.218,7.492,1.108,11.124,4.043,3.910,30.094,87.438,-1.099,-8.039,-47.219,-91.750
4479.216,100.0,50.0,3.611,8.555,32.594,86.875,-2.875,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.215,3.273,6.844,-4.031,4.793,-3.295,-5.262,4.309,-2.072,7.350,0.949,11.110,2.215,7.492,1.108,11.124,3.910,4.395,30.906,87.938,-2.262,-7.996,-47.125,-91.625
4479.316,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.332,3.271,6.965,-4.105,4.438,-3.219,-5.328,4.434,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,4.305,4.285,30.734,88.375,-0.966,-7.863,-47.281,-90.938
4479.418,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.156,-49.469,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.516,3.473,6.934,-4.027,4.750,-3.277,-5.312,4.367,-2.076,7.350,0.949,11.110,2.220,7.498,1.115,11.124,3.932,4.812,30.578,87.438,-0.835,-7.887,-47.156,-90.750
4479.518,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.195,3.404,6.977,-4.012,4.750,-3.238,-5.363,4.320,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,4.637,4.699,32.000,87.625,-1.670,-7.844,-47.125,-91.500
4479.618,100.0,50.0,3.609,8.555,32.594,86.812,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.281,3.236,6.855,-3.992,4.664,-3.168,-5.379,4.449,-2.072,7.348,0.946,11.108,2.221,7.488,1.105,11.124,3.932,4.395,29.156,87.625,-1.802,-7.973,-47.000,-91.375
4479.720,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.273,3.402,6.863,-4.031,4.488,-3.182,-5.375,4.387,-2.077,7.350,0.949,11.110,2.221,7.497,1.111,11.124,3.910,3.691,29.781,87.938,-1.230,-7.973,-47.219,-90.750
4479.822,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.246,3.395,7.016,-4.047,4.758,-3.318,-5.391,4.418,-2.076,7.350,0.949,11.110,2.217,7.492,1.108,11.124,4.262,4.285,31.703,87.562,-2.131,-8.086,-47.281,-90.938
4479.924,100.0,50.0,3.605,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.301,3.387,7.027,-4.012,4.633,-3.279,-5.410,4.523,-2.076,7.355,0.952,11.111,2.217,7.488,1.105,11.123,3.910,4.285,30.734,87.938,-1.538,-7.863,-46.969,-90.062
4480.026,100.0,50.0,3.609,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.203,3.346,6.863,-4.035,4.477,-3.260,-5.324,4.352,-2.073,7.355,0.952,11.111,2.217,7.488,1.105,11.123,5.008,4.590,30.266,88.375,-1.362,-7.844,-47.281,-91.062
4480.126,100.0,50.0,3.605,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.512,3.334,6.895,-4.062,4.500,-3.320,-5.277,4.430,-2.076,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.910,4.395,29.781,87.875,-1.099,-8.109,-47.000,-91.938
4480.228,100.0,50.0,3.609,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.191,3.402,7.070,-4.102,4.344,-3.215,-5.328,4.336,-2.073,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.889,4.812,29.781,87.750,-1.538,-7.797,-47.250,-91.375
4480.328,100.0,50.0,3.611,8.547,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.289,3.389,6.906,-4.098,4.613,-3.230,-5.340,4.430,-2.072,7.355,0.952,11.111,2.217,7.488,1.105,11.123,3.889,4.395,30.906,87.750,-1.472,-7.844,-47.188,-90.938
4480.430,100.0,50.0,3.611,8.547,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.273,3.348,7.000,-3.971,4.516,-3.332,-5.168,4.305,-2.072,7.355,0.952,11.111,2.217,7.492,1.108,11.124,4.395,4.109,29.781,87.750,-1.472,-7.930,-47.031,-90.938
4480.530,100.0,50.0,3.609,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.180,3.346,6.945,-4.070,4.723,-3.271,-5.316,4.438,-2.073,7.355,0.952,11.111,2.218,7.492,1.108,11.124,3.953,3.691,31.547,87.875,-0.966,-7.887,-47.062,-90.938
4480.632,100.0,50.0,3.604,8.555,32.594,86.875,-2.865,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.195,3.350,6.953,-4.066,4.723,-3.299,-5.363,4.402,-2.077,7.350,0.949,11.110,2.221,7.492,1.108,11.124,3.977,4.395,30.578,87.562,-1.604,-8.016,-47.094,-91.062
4480.734,100.0,50.0,3.604,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.348,3.342,6.957,-4.055,4.625,-3.330,-5.301,4.367,-2.077,7.355,0.952,11.111,2.218,7.492,1.108,11.124,4.438,3.998,30.578,87.438,-1.428,-7.887,-46.969,-91.062
4480.834,100.0,50.0,3.619,8.555,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.160,3.344,6.891,-4.090,4.449,-3.357,-5.297,4.426,-2.067,7.350,0.949,11.110,2.221,7.488,1.105,11.124,3.889,4.504,32.125,87.938,-1.670,-8.016,-47.188,-90.625
4480.934,100.0,50.0,3.605,8.555,32.594,86.875,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.414,3.377,7.105,-4.039,4.551,-3.197,-5.176,4.449,-2.076,7.350,0.949,11.110,2.223,7.488,1.105,11.124,3.998,4.590,29.641,88.062,-1.230,-7.887,-47.344,-91.750
4481.036,100.0,50.0,3.611,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.500,3.330,7.008,-3.994,4.746,-3.338,-5.285,4.332,-2.072,7.350,0.949,11.110,2.217,7.488,1.105,11.123,3.932,4.699,30.094,88.250,-1.670,-8.461,-47.062,-91.062
4481.136,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.324,3.463,7.035,-4.082,4.598,-3.279,-5.258,4.379,-2.073,7.350,0.949,11.110,2.217,7.488,1.105,11.123,4.395,4.504,31.547,87.750,-1.999,-8.016,-47.031,-90.750
4481.236,100.0,50.0,3.604,8.555,32.594,86.875,-2.855,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.379,3.367,6.934,-4.082,4.734,-3.172,-5.316,4.473,-2.077,7.350,0.949,11.110,2.227,7.492,1.108,11.124,4.328,3.691,31.547,88.562,-1.735,-7.953,-47.250,-91.188
4481.338,100.0,50.0,3.611,8.562,32.594,86.812,-2.861,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.168,3.430,7.035,-4.039,4.613,-3.377,-5.363,4.383,-2.071,7.343,0.943,11.108,2.223,7.488,1.105,11.124,3.889,4.590,30.422,88.250,-1.802,-8.016,-47.219,-91.375
4481.438,100.0,50.0,3.605,8.555,32.594,86.875,-2.861,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.188,3.492,7.070,-4.090,4.645,-3.266,-5.246,4.410,-2.076,7.350,0.949,11.110,2.223,7.492,1.108,11.124,4.348,4.395,30.906,88.125,-1.362,-7.863,-47.156,-90.938
4481.540,100.0,50.0,3.604,8.555,32.594,86.875,-2.869,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.492,3.391,7.047,-4.070,4.586,-3.252,-5.266,4.371,-2.077,7.350,0.949,11.110,2.218,7.483,1.103,11.123,3.932,4.812,29.938,88.062,-1.472,-7.797,-47.156,-91.375
4481.642,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.172,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.234,3.510,6.852,-4.027,4.703,-3.213,-5.191,4.445,-2.076,7.350,0.949,11.110,2.217,7.483,1.103,11.123,3.977,4.699,31.062,87.938,-1.735,-7.820,-47.000,-91.062
4481.742,100.0,50.0,3.609,8.555,32.594,86.875,-2.871,-11.148,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.113,3.371,6.945,-4.027,4.641,-3.352,-5.324,4.367,-2.073,7.350,0.949,11.110,2.217,7.497,1.111,11.124,4.043,4.504,30.734,87.938,-1.735,-7.863,-46.969,-91.500
4481.844,100.0,50.0,3.604,8.547,32.594,86.875,-2.875,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.238,3.404,7.039,-4.047,4.648,-3.238,-5.387,4.414,-2.077,7.355,0.952,11.111,2.215,7.492,1.108,11.124,3.998,4.109,30.578,87.875,-0.966,-7.820,-47.000,-91.625
4481.944,100.0,50.0,3.600,8.555,32.594,86.812,-2.859,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.441,3.473,6.934,-4.027,4.691,-3.217,-5.316,4.422,-2.078,7.348,0.946,11.108,2.224,7.488,1.105,11.124,4.438,4.590,32.281,87.875,-2.064,-8.062,-47.156,-91.875
4482.046,100.0,50.0,3.604,8.555,32.594,86.875,-2.875,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.426,3.365,6.980,-4.031,4.742,-3.328,-5.352,4.441,-2.077,7.350,0.949,11.110,2.215,7.488,1.105,11.123,3.889,4.172,29.000,87.562,-2.064,-8.391,-47.312,-91.062
4482.148,100.0,50.0,3.611,8.555,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.391,3.393,7.035,-4.070,4.828,-3.297,-5.418,4.387,-2.072,7.350,0.949,11.110,2.224,7.492,1.108,11.124,3.953,4.699,30.734,87.062,-1.867,-7.863,-47.031,-90.625
4482.248,100.0,50.0,3.604,8.555,32.594,86.875,-2.855,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.340,3.393,7.055,-4.031,4.676,-3.199,-5.184,4.406,-2.077,7.350,0.949,11.110,2.227,7.488,1.106,11.124,4.438,4.109,30.422,87.062,-1.604,-7.887,-47.219,-91.312
4482.350,100.0,50.0,3.615,8.547,32.594,86.875,-2.865,-11.164,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.160,3.590,7.066,-4.027,4.789,-3.270,-5.332,4.371,-2.070,7.355,0.952,11.111,2.221,7.488,1.105,11.124,4.395,4.699,30.906,87.188,-1.670,-7.906,-47.062,-91.375
4482.452,100.0,50.0,3.604,8.555,32.594,86.875,-2.859,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.211,3.408,6.906,-4.027,4.613,-3.289,-5.367,4.375,-2.077,7.350,0.949,11.110,2.224,7.492,1.108,11.124,3.932,4.172,29.453,87.562,-1.538,-7.906,-47.219,-91.188
4482.552,100.0,50.0,3.611,8.547,32.594,86.875,-2.869,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.543,3.273,7.133,-4.020,4.723,-3.211,-5.352,4.375,-2.072,7.355,0.952,11.111,2.218,7.492,1.108,11.124,3.932,4.395,32.000,88.125,-1.164,-7.930,-47.000,-91.500
4482.654,100.0,50.0,3.605,8.555,32.594,86.875,-2.871,-11.156,-49.438,-90.125,-0.630,4.012,32.739,97.398,1.060,-6.332,-48.469,-100.068,-5.367,3.338,6.922,-4.016,4.590,-3.334,-5.367,4.398,-2.076,7.350,0.949,11.110,2.217,7.492,1.108,11.124,4.020,3.910,30.422,87.875,-1.670,-7.844,-47.188,-91.875
