t,q0,dq0,tau0,cmd0,q1,dq1,tau1,cmd1,q2,dq2,tau2,cmd2,q3,dq3,tau3,cmd3,q4,dq4,tau4,cmd4,q5,dq5,tau5,cmd5,q6,dq6,tau6,cmd6,q7,dq7,tau7,cmd7,q8,dq8,tau8,cmd8,q9,dq9,tau9,cmd9
0.7781,3.941,-2.6,-2.559,3.951,3.787,0.6,0.548,3.787,24.672,1.6,6.441,24.672,95.125,-1.2,-0.109,95.062,-2.727,2.0,2.074,-2.732,-5.566,-0.3,-1.851,-5.566,-40.938,-3.4,-7.680,-40.938,-97.938,29.3,0.312,-97.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7802,3.938,-4.0,-2.508,3.941,3.781,-3.0,0.532,3.787,24.672,-0.4,6.344,24.672,95.125,-1.0,-0.161,95.125,-2.732,-1.6,2.086,-2.727,-5.559,5.3,-1.767,-5.566,-40.938,-3.8,-7.766,-40.938,-97.875,22.8,0.300,-97.938,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7824,3.951,2.3,-2.572,3.938,3.781,-2.2,0.501,3.781,24.672,-1.0,6.281,24.672,95.125,1.4,-0.134,95.125,-2.725,1.8,1.985,-2.732,-5.574,-2.4,-1.949,-5.559,-40.938,-4.0,-7.605,-40.938,-97.812,25.4,0.271,-97.875,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7842,3.945,-0.3,-2.287,3.951,3.795,3.9,0.548,3.781,24.672,3.4,6.258,24.672,95.125,-0.0,-0.086,95.125,-2.721,3.2,2.352,-2.725,-5.574,-1.3,-1.816,-5.574,-40.938,-1.7,-7.723,-40.938,-97.812,18.8,0.311,-97.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7860,3.941,-2.3,-2.510,3.945,3.779,-3.6,0.569,3.795,24.672,-0.7,6.148,24.672,95.125,0.4,-0.047,95.125,-2.732,-2.5,2.248,-2.721,-5.570,1.3,-1.787,-5.574,-40.938,0.0,-7.875,-40.938,-97.750,27.2,0.347,-97.812,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7880,3.941,-1.3,-2.461,3.941,3.797,4.2,0.513,3.779,24.672,0.0,6.164,24.672,95.125,2.1,-0.007,95.125,-2.730,-0.7,2.361,-2.732,-5.570,1.0,-1.868,-5.570,-40.969,-5.2,-7.754,-40.938,-97.688,26.3,0.318,-97.750,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7900,3.947,0.8,-2.469,3.941,3.781,-2.6,0.510,3.797,24.672,-1.3,6.117,24.672,95.125,-1.3,-0.123,95.125,-2.727,0.4,2.068,-2.730,-5.570,1.1,-1.890,-5.570,-40.969,-5.8,-7.871,-40.969,-97.625,22.3,0.286,-97.688,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7920,3.945,-1.4,-2.492,3.947,3.779,-4.2,0.604,3.781,24.672,4.2,6.770,24.672,95.125,3.4,-0.192,95.125,-2.725,1.4,1.803,-2.727,-5.578,-1.1,-1.739,-5.570,-40.969,-0.2,-7.328,-40.969,-97.625,18.8,0.098,-97.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7940,3.947,0.2,-2.459,3.945,3.795,3.7,0.567,3.779,24.672,3.0,6.117,24.672,95.125,-1.6,-0.070,95.125,-2.727,0.2,2.494,-2.725,-5.578,-2.2,-1.856,-5.578,-40.969,-0.4,-7.719,-40.969,-97.562,22.1,0.313,-97.625,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7960,3.951,1.8,-2.494,3.947,3.781,-2.7,0.460,3.795,24.672,1.1,5.992,24.672,95.125,1.3,0.041,95.125,-2.725,2.1,2.631,-2.727,-5.574,0.9,-1.907,-5.578,-40.969,-2.4,-8.039,-40.969,-97.500,15.9,0.386,-97.562,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.7980,3.941,-2.5,-2.453,3.951,3.781,-2.4,0.458,3.781,24.672,-0.1,6.211,24.672,95.125,-1.8,-0.080,95.125,-2.721,3.2,2.139,-2.725,-5.578,-0.3,-1.856,-5.574,-40.969,-1.6,-7.688,-40.969,-97.500,20.2,0.337,-97.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8002,3.953,3.8,-2.316,3.941,3.791,1.2,0.498,3.781,24.656,-1.9,6.562,24.672,95.125,2.3,-0.189,95.125,-2.732,-3.1,1.842,-2.721,-5.582,-2.9,-1.727,-5.578,-40.969,-2.8,-7.273,-40.969,-97.438,15.6,0.184,-97.500,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8023,3.941,-1.8,-2.168,3.953,3.791,2.0,0.632,3.791,24.672,1.9,6.523,24.656,95.125,-1.8,-0.299,95.125,-2.730,-1.8,1.859,-2.732,-5.582,-1.7,-1.702,-5.582,-41.000,-5.5,-7.402,-40.969,-97.375,19.6,0.248,-97.438,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8043,3.951,2.1,-2.314,3.941,3.787,0.1,0.716,3.791,24.672,4.2,6.578,24.672,95.125,1.6,-0.227,95.125,-2.736,-4.0,2.008,-2.730,-5.578,0.2,-1.684,-5.582,-40.969,0.9,-7.488,-41.000,-97.375,16.6,0.184,-97.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8063,3.951,1.2,-2.428,3.951,3.791,1.8,0.665,3.787,24.672,3.0,6.586,24.672,95.125,-0.6,-0.282,95.125,-2.721,4.4,1.863,-2.736,-5.582,-0.8,-1.733,-5.578,-40.969,2.6,-7.414,-40.969,-97.312,18.6,0.146,-97.375,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8080,3.953,2.1,-2.311,3.951,3.795,3.1,0.682,3.791,24.672,0.3,6.367,24.672,95.062,-2.4,-0.262,95.125,-2.732,-0.3,1.971,-2.721,-5.574,3.5,-1.817,-5.582,-40.969,2.4,-7.711,-40.969,-97.312,14.6,0.280,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8100,3.951,-1.1,-2.480,3.953,3.787,-0.5,0.642,3.795,24.672,-0.3,6.527,24.672,95.062,-4.2,-0.200,95.062,-2.732,0.9,2.066,-2.732,-5.582,-1.1,-1.800,-5.574,-40.969,-0.6,-7.543,-40.969,-97.312,11.2,0.314,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8120,3.961,2.9,-2.365,3.951,3.781,-3.4,0.650,3.787,24.688,4.9,6.711,24.672,95.062,-0.9,-0.329,95.062,-2.736,0.4,2.031,-2.732,-5.578,1.8,-1.816,-5.582,-40.969,-1.1,-7.289,-40.969,-97.250,14.0,0.461,-97.312,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8140,3.947,-2.4,-2.266,3.961,3.791,1.3,0.722,3.781,24.688,0.8,6.812,24.688,95.062,-3.4,-0.394,95.062,-2.740,-0.9,1.812,-2.736,-5.590,-3.1,-1.595,-5.578,-40.969,1.9,-7.227,-40.969,-97.250,13.0,0.357,-97.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8160,3.947,-2.2,-2.352,3.947,3.787,-0.1,0.881,3.791,24.688,0.3,6.891,24.688,95.062,-2.4,-0.451,95.062,-2.742,-1.4,2.037,-2.740,-5.582,0.6,-1.400,-5.590,-40.969,-1.6,-7.078,-40.969,-97.188,14.2,0.205,-97.250,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8180,3.947,-1.8,-2.426,3.947,3.791,0.8,0.969,3.787,24.672,-2.2,6.984,24.688,95.062,0.6,-0.581,95.062,-2.740,0.4,1.865,-2.742,-5.582,0.2,-1.514,-5.582,-40.969,-0.8,-7.066,-40.969,-97.188,11.1,0.121,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8200,3.945,-4.0,-2.527,3.947,3.791,0.5,0.956,3.791,24.688,-1.8,6.902,24.672,95.062,-4.9,-0.532,95.062,-2.732,3.6,1.810,-2.740,-5.578,1.6,-1.454,-5.582,-40.969,-1.0,-7.148,-40.969,-97.188,10.3,0.173,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8220,3.947,-1.8,-2.316,3.945,3.801,3.8,0.947,3.791,24.688,0.8,6.953,24.688,95.062,-3.3,-0.617,95.062,-2.746,-2.0,1.675,-2.732,-5.582,-1.3,-1.539,-5.578,-40.969,0.7,-7.031,-40.969,-97.188,10.8,0.204,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8240,3.957,2.4,-2.555,3.947,3.803,3.8,0.930,3.801,24.688,0.9,6.801,24.688,95.062,-4.1,-0.428,95.062,-2.742,-0.8,1.741,-2.746,-5.586,-2.9,-1.574,-5.582,-40.969,-1.2,-7.473,-40.969,-97.125,6.7,0.361,-97.188,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8260,3.961,4.5,-2.238,3.957,3.797,0.3,0.869,3.803,24.703,2.6,6.855,24.688,95.062,1.6,-0.302,95.062,-2.758,-8.1,1.760,-2.742,-5.578,-0.2,-1.724,-5.586,-40.969,3.2,-7.336,-40.969,-97.125,6.8,0.394,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8283,3.951,-0.5,-2.340,3.961,3.801,1.9,0.931,3.797,24.703,1.9,6.988,24.703,95.062,-1.2,-0.601,95.062,-2.742,-0.4,1.702,-2.758,-5.586,-2.0,-1.443,-5.578,-40.969,-3.1,-7.047,-40.969,-97.125,7.8,0.265,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8304,3.961,3.9,-2.465,3.951,3.795,-1.2,1.083,3.801,24.688,-3.0,7.094,24.703,95.062,1.5,-0.559,95.062,-2.752,-3.9,1.829,-2.742,-5.582,0.3,-1.410,-5.586,-40.969,1.5,-6.977,-40.969,-97.125,2.3,0.261,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8324,3.963,4.2,-2.459,3.961,3.797,1.4,1.202,3.795,24.703,0.7,7.234,24.688,95.062,-4.2,-0.683,95.062,-2.740,1.6,1.766,-2.752,-5.578,2.1,-1.396,-5.582,-40.969,-0.9,-6.906,-40.969,-97.125,1.9,0.157,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8344,3.953,0.0,-2.488,3.963,3.795,-0.6,1.128,3.797,24.703,-0.7,7.293,24.703,95.062,-0.5,-0.688,95.062,-2.740,2.4,1.878,-2.740,-5.590,-2.3,-1.347,-5.578,-40.969,-2.5,-6.797,-40.969,-97.125,1.9,0.196,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8360,3.953,0.3,-2.523,3.953,3.795,-1.0,1.122,3.795,24.703,2.4,7.027,24.703,95.062,-2.9,-0.610,95.062,-2.742,-0.3,1.640,-2.740,-5.586,-1.4,-1.453,-5.590,-40.969,-1.7,-7.109,-40.969,-97.062,5.4,0.319,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8380,3.951,-1.6,-2.443,3.953,3.807,4.3,1.032,3.795,24.703,-1.1,7.133,24.703,95.062,-3.2,-0.511,95.062,-2.740,2.3,1.916,-2.742,-5.582,-0.9,-1.543,-5.586,-40.969,3.4,-6.996,-40.969,-97.062,4.4,0.364,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8400,3.957,1.3,-2.422,3.951,3.797,-1.1,0.957,3.807,24.703,-0.8,7.238,24.703,95.062,-3.9,-0.458,95.062,-2.742,0.4,1.658,-2.740,-5.582,-1.2,-1.355,-5.582,-40.969,-0.1,-6.672,-40.969,-97.062,5.2,0.245,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8420,3.953,-0.1,-2.447,3.957,3.801,0.1,1.349,3.797,24.719,3.0,7.238,24.703,95.062,-2.7,-0.696,95.062,-2.752,-3.5,1.768,-2.742,-5.578,2.4,-1.157,-5.582,-40.969,1.1,-6.812,-40.969,-97.062,2.7,0.158,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8440,3.953,0.9,-2.293,3.953,3.795,-2.4,1.236,3.801,24.703,0.8,7.238,24.719,95.000,-3.0,-0.696,95.062,-2.746,-0.7,1.743,-2.752,-5.574,3.5,-1.228,-5.578,-40.969,-0.7,-6.766,-40.969,-97.062,2.3,0.249,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8460,3.947,-2.5,-2.594,3.953,3.801,0.8,1.340,3.795,24.703,0.3,7.418,24.703,95.000,-6.7,-0.673,95.000,-2.748,-2.1,1.667,-2.746,-5.578,-0.4,-1.290,-5.574,-40.969,0.3,-6.676,-40.969,-97.062,0.7,0.216,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8480,3.957,1.5,-2.447,3.947,3.803,2.6,1.368,3.801,24.719,0.3,7.254,24.703,95.000,-5.6,-0.647,95.000,-2.748,-2.5,1.703,-2.748,-5.586,-2.5,-1.204,-5.578,-40.969,4.7,-6.973,-40.969,-97.062,-0.6,0.313,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8500,3.961,2.6,-2.566,3.957,3.807,3.9,1.347,3.803,24.719,-1.6,7.473,24.719,95.000,-6.3,-0.676,95.000,-2.752,-3.3,1.609,-2.748,-5.578,2.3,-1.042,-5.586,-40.969,-1.1,-6.465,-40.969,-97.062,-1.0,0.225,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8520,3.947,-2.4,-2.551,3.961,3.797,-2.1,1.252,3.807,24.719,0.0,7.340,24.719,95.000,-6.0,-0.596,95.000,-2.746,0.7,1.797,-2.752,-5.578,-0.6,-1.178,-5.578,-40.969,0.2,-6.750,-40.969,-97.125,-4.2,0.225,-97.062,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8540,3.953,0.6,-2.646,3.947,3.797,-1.4,1.418,3.797,24.719,0.9,7.512,24.719,95.000,-5.4,-0.674,95.000,-2.748,-1.4,1.440,-2.746,-5.578,1.3,-1.100,-5.578,-40.969,-0.1,-6.492,-40.969,-97.125,-2.9,0.129,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8560,3.961,4.5,-2.432,3.953,3.797,-0.9,1.613,3.797,24.734,5.5,7.664,24.719,94.938,-10.5,-0.777,95.000,-2.746,1.2,1.621,-2.748,-5.578,-0.3,-1.021,-5.578,-40.969,3.6,-6.398,-40.969,-97.125,1.4,0.035,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8580,3.951,-0.6,-2.615,3.961,3.797,-1.1,1.480,3.797,24.750,8.8,7.496,24.734,94.938,-6.6,-0.707,94.938,-2.742,2.6,1.552,-2.746,-5.578,0.5,-1.036,-5.578,-40.969,-1.2,-6.566,-40.969,-97.125,2.5,0.156,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8601,3.953,1.1,-2.605,3.951,3.797,-1.5,1.474,3.797,24.750,4.3,7.461,24.750,94.938,-7.3,-0.669,94.938,-2.742,2.7,1.639,-2.742,-5.578,0.8,-1.113,-5.578,-40.969,1.8,-6.484,-40.969,-97.125,2.3,0.158,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8622,3.951,-0.4,-2.701,3.953,3.807,1.3,1.440,3.797,24.750,3.2,7.539,24.750,94.938,-10.5,-0.667,94.938,-2.752,-1.6,1.545,-2.742,-5.578,-0.8,-1.014,-5.578,-40.969,1.5,-6.379,-40.969,-97.125,-2.0,-0.000,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8640,3.947,-1.4,-2.609,3.951,3.801,-1.7,1.546,3.807,24.750,3.5,7.801,24.750,94.875,-7.6,-0.634,94.938,-2.756,-2.3,1.603,-2.752,-5.578,0.1,-0.930,-5.578,-40.969,1.6,-6.148,-40.969,-97.125,-2.5,0.051,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8660,3.953,0.7,-2.902,3.947,3.803,-0.4,1.802,3.801,24.750,-0.4,7.867,24.750,94.875,-13.4,-0.882,94.875,-2.752,-0.0,1.660,-2.756,-5.574,1.9,-0.832,-5.578,-40.969,0.5,-6.422,-40.969,-97.125,-2.4,-0.101,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8680,3.953,0.8,-2.631,3.953,3.811,1.8,1.670,3.803,24.781,4.9,7.641,24.750,94.875,-9.9,-0.736,94.875,-2.756,-0.8,1.598,-2.752,-5.578,-1.8,-0.906,-5.574,-40.969,0.1,-6.289,-40.969,-97.125,-0.3,0.058,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8700,3.951,-0.3,-2.697,3.953,3.812,2.1,1.723,3.811,24.781,5.2,7.887,24.781,94.812,-11.0,-0.787,94.875,-2.756,-0.4,1.599,-2.756,-5.578,-0.2,-0.738,-5.578,-40.938,2.5,-6.047,-40.969,-97.125,-0.1,-0.129,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8720,3.951,0.1,-2.568,3.951,3.803,-2.9,1.664,3.812,24.797,5.6,7.652,24.781,94.812,-10.3,-0.761,94.812,-2.752,1.7,1.587,-2.756,-5.574,0.6,-0.794,-5.578,-40.938,2.0,-6.152,-40.938,-97.125,1.5,-0.081,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8740,3.957,2.3,-2.869,3.951,3.807,-1.7,1.739,3.803,24.797,3.5,7.688,24.797,94.750,-15.9,-0.685,94.812,-2.756,0.9,1.599,-2.752,-5.566,1.6,-0.813,-5.574,-40.938,0.6,-6.285,-40.938,-97.125,0.3,-0.029,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8760,3.951,0.4,-2.523,3.957,3.816,1.6,1.790,3.807,24.812,3.7,7.746,24.797,94.750,-18.1,-0.688,94.750,-2.758,-1.4,1.497,-2.756,-5.562,3.4,-0.835,-5.566,-40.938,1.3,-6.219,-40.938,-97.125,-3.2,0.058,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8780,3.953,1.6,-2.752,3.951,3.818,2.8,1.856,3.816,24.828,6.8,7.867,24.812,94.688,-13.4,-0.743,94.750,-2.752,2.5,1.592,-2.758,-5.574,-0.6,-0.698,-5.562,-40.938,1.1,-6.059,-40.938,-97.125,-1.2,0.003,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8800,3.951,0.4,-2.627,3.953,3.816,1.3,1.874,3.818,24.828,3.4,7.852,24.828,94.688,-15.9,-0.675,94.688,-2.756,0.9,1.545,-2.752,-5.566,1.7,-0.849,-5.574,-40.938,1.5,-6.152,-40.938,-97.125,-3.5,0.018,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8823,3.947,-0.9,-2.662,3.951,3.807,-3.4,1.938,3.816,24.844,6.5,7.828,24.828,94.625,-12.9,-0.688,94.688,-2.758,-0.4,1.600,-2.756,-5.562,3.9,-0.700,-5.566,-40.938,-1.2,-6.043,-40.938,-97.125,-4.4,-0.096,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8843,3.947,-0.7,-2.957,3.947,3.812,0.2,2.074,3.807,24.859,4.4,8.281,24.844,94.625,-17.6,-0.820,94.625,-2.762,-1.6,1.748,-2.758,-5.566,1.7,-0.613,-5.562,-40.938,0.3,-5.680,-40.938,-97.125,1.2,-0.265,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8864,3.945,-2.3,-3.283,3.947,3.816,0.2,1.911,3.812,24.875,9.2,8.188,24.859,94.562,-16.5,-0.795,94.625,-2.766,-2.8,1.846,-2.762,-5.574,-1.2,-0.541,-5.566,-40.938,3.1,-5.676,-40.938,-97.125,-1.7,-0.263,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8882,3.945,-1.3,-2.930,3.945,3.812,-1.8,2.000,3.816,24.891,8.6,8.008,24.875,94.562,-21.1,-0.729,94.562,-2.748,3.2,1.542,-2.766,-5.566,1.5,-0.654,-5.574,-40.938,5.2,-5.984,-40.938,-97.125,3.6,-0.140,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8900,3.938,-3.0,-2.947,3.945,3.826,2.9,1.924,3.812,24.891,4.5,7.879,24.891,94.500,-14.2,-0.698,94.562,-2.740,7.4,1.787,-2.748,-5.570,-0.6,-0.546,-5.566,-40.938,2.3,-5.848,-40.938,-97.125,-3.3,-0.216,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8920,3.945,1.5,-2.906,3.938,3.826,2.3,1.955,3.826,24.906,4.2,7.840,24.891,94.500,-15.3,-0.615,94.500,-2.752,0.3,1.447,-2.740,-5.562,2.9,-0.606,-5.570,-40.938,3.6,-6.031,-40.938,-97.125,-2.8,-0.138,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8940,3.936,-2.9,-2.811,3.945,3.822,-0.3,1.912,3.826,24.922,5.5,8.023,24.906,94.438,-17.3,-0.702,94.500,-2.756,-0.9,1.531,-2.752,-5.566,-0.7,-0.686,-5.562,-40.938,2.8,-5.957,-40.938,-97.125,-1.7,-0.140,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8960,3.941,-0.2,-3.385,3.936,3.822,-0.9,2.012,3.822,24.938,8.6,8.344,24.922,94.375,-14.7,-0.827,94.438,-2.748,3.0,1.898,-2.756,-5.562,1.5,-0.505,-5.566,-40.938,1.3,-5.734,-40.938,-97.125,-0.9,-0.077,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.8980,3.941,0.2,-3.121,3.941,3.826,-0.7,1.911,3.822,24.953,4.9,7.922,24.938,94.375,-22.7,-0.676,94.375,-2.752,0.9,1.663,-2.748,-5.570,-1.2,-0.570,-5.562,-40.938,2.4,-5.848,-40.938,-97.125,-0.9,-0.154,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9000,3.936,-2.5,-3.025,3.941,3.818,-3.7,2.127,3.826,24.953,3.3,7.875,24.953,94.312,-19.8,-0.658,94.375,-2.756,-1.2,1.536,-2.752,-5.566,0.6,-0.544,-5.570,-40.938,-3.2,-5.609,-40.938,-97.125,-3.8,-0.150,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9020,3.941,0.6,-3.111,3.936,3.828,0.6,2.193,3.818,24.969,5.8,8.102,24.953,94.250,-19.8,-0.739,94.312,-2.752,0.6,1.710,-2.756,-5.566,0.3,-0.641,-5.566,-40.938,1.3,-5.773,-40.938,-97.125,-2.8,-0.175,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9040,3.938,0.3,-2.928,3.941,3.834,2.6,2.000,3.828,25.000,6.4,7.820,24.969,94.250,-22.7,-0.585,94.250,-2.746,4.0,1.784,-2.752,-5.570,-0.9,-0.596,-5.566,-40.938,1.1,-5.887,-40.938,-97.125,-0.3,-0.114,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9060,3.938,0.0,-3.326,3.938,3.834,1.6,2.025,3.834,25.000,6.6,8.328,25.000,94.188,-26.1,-0.695,94.250,-2.758,-1.6,2.109,-2.746,-5.578,-4.2,-0.620,-5.570,-40.938,-0.0,-5.617,-40.938,-97.125,1.8,-0.209,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9080,3.936,-1.3,-3.234,3.938,3.834,0.8,2.006,3.834,25.016,8.1,7.941,25.000,94.125,-20.0,-0.559,94.188,-2.752,0.7,1.629,-2.758,-5.566,0.8,-0.587,-5.578,-40.938,0.3,-5.949,-40.938,-97.125,0.5,-0.120,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9102,3.930,-3.8,-3.203,3.936,3.832,-1.8,1.979,3.834,25.016,1.3,8.227,25.016,94.125,-24.5,-0.560,94.125,-2.752,0.1,1.662,-2.752,-5.574,-2.0,-0.551,-5.566,-40.938,2.6,-5.633,-40.938,-97.125,-0.8,-0.262,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9124,3.930,-3.3,-3.348,3.930,3.834,-1.1,2.039,3.832,25.047,6.5,8.391,25.016,94.062,-21.2,-0.652,94.125,-2.756,-1.8,1.983,-2.752,-5.574,-1.8,-0.550,-5.574,-40.938,2.5,-5.695,-40.938,-97.125,1.0,-0.188,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9145,3.930,-3.4,-3.326,3.930,3.842,1.0,2.092,3.834,25.047,4.6,8.344,25.047,94.000,-25.8,-0.617,94.062,-2.746,3.1,1.958,-2.756,-5.562,1.7,-0.764,-5.574,-40.938,-0.5,-5.551,-40.938,-97.125,2.1,-0.170,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9161,3.932,-0.9,-3.533,3.930,3.842,-0.2,2.082,3.842,25.062,4.7,8.211,25.047,93.938,-25.1,-0.623,94.000,-2.748,1.2,1.877,-2.746,-5.570,-0.9,-0.658,-5.562,-40.938,0.5,-5.727,-40.938,-97.125,0.0,-0.145,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9180,3.926,-2.7,-3.078,3.932,3.848,1.8,1.992,3.842,25.078,5.4,8.062,25.062,93.875,-23.9,-0.519,93.938,-2.746,1.2,1.682,-2.748,-5.578,-4.7,-0.650,-5.570,-40.938,2.5,-5.934,-40.938,-97.125,-3.7,-0.146,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9200,3.930,-0.5,-3.283,3.926,3.850,1.9,1.934,3.848,25.094,7.2,8.102,25.078,93.812,-25.9,-0.513,93.875,-2.742,1.8,1.661,-2.746,-5.570,-0.6,-0.783,-5.578,-40.938,-0.7,-5.828,-40.938,-97.125,2.5,-0.095,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9220,3.920,-4.0,-3.068,3.930,3.848,-1.7,1.946,3.850,25.109,6.9,8.156,25.094,93.812,-28.7,-0.446,93.812,-2.752,-2.3,1.802,-2.742,-5.578,-2.7,-0.630,-5.570,-40.938,0.8,-5.809,-40.938,-97.125,-0.3,-0.060,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9240,3.920,-3.7,-3.301,3.920,3.857,2.1,2.043,3.848,25.109,7.6,8.328,25.109,93.750,-21.2,-0.520,93.812,-2.740,4.9,2.143,-2.752,-5.574,-1.1,-0.722,-5.578,-40.938,-0.1,-5.750,-40.938,-97.125,1.8,-0.085,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9260,3.932,1.8,-3.443,3.920,3.857,2.0,2.129,3.857,25.109,3.4,8.562,25.109,93.688,-28.0,-0.547,93.750,-2.742,3.2,1.826,-2.740,-5.566,2.1,-0.653,-5.574,-40.938,-0.6,-5.441,-40.938,-97.125,-0.3,-0.246,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
0.9280,3.926,-1.0,-3.346,3.932,3.857,-0.3,1.996,3.857,25.125,2.4,8.227,25.109,93.625,-28.9,-0.509,93.688,-2.752,-0.6,1.978,-2.742,-5.570,0.7,-0.761,-5.566,-40.938,-0.1,-5.855,-40.938,-97.125,1.3,0.039,-97.125,0.000,0.0,0.000,0.000,0.000,0.0,0.000,0.000
